ImageName,SSIM,PSNR,RMSE,SAM,SRE,UIQ
batatero_arquiteturaPHP00,0.9232611207402113,36.92562238425654,0.014246202,0.0,62.87598006975287,-0.00030226317501266093
becloudway_serverless-data-pipeline,0.9353659364957041,38.007363837198334,0.0125435395,0.0,61.76680419159844,-7.632517766628934e-06
beston123_Tarzan,0.9251699103546146,37.48209015252325,0.013341889,0.0,62.51685960152039,0.00010091776750625988
bianjieai_tibc,0.8363997079049906,35.30268768345256,0.017175023,0.0,55.43835345640119,-0.0011875185352460543
blentle_hikarikeeper,0.6526176160217779,28.9088226571548,0.03561845,0.0,54.239800372625666,0.00014542560249894223
blockchain-signaling-system_bloss-core,0.8977927462255663,34.45462447422722,0.018896399,0.0,60.736623881553555,-4.7090240811444846e-05
bluekiri_mlab,0.8975961592991925,37.200658632913715,0.013801596,0.0,57.02643163728828,-0.004158608747639461
boot2podman_machine,0.8763500569636511,35.96475746639103,0.015610105,0.0,53.29099651062752,-0.0025807499303624856
brightzheng100_instana-handson-labs,0.8952745044584235,36.03911501467962,0.015776834,0.0,60.34003838326487,-0.0013025634692040609
btcpayserver_btcpayserver-doc,0.7721627364682826,30.701732518491646,0.029134652,0.0,54.97403209788978,-0.0005916501475037943
calmato_gran-book,0.9032923383404396,35.036755118503216,0.017299479,0.0,59.865019973492835,-0.0005544019446938384
cap-ntu_Video-to-Retail-Platform,0.9248767759298219,38.352441337469905,0.012089044,0.0,58.97923961264052,0.001729827226229394
caraml-dev_turing,0.9315274991611302,36.765706692152406,0.014224301,0.0,64.201320268771,0.0010293887366835176
castle-finance_vault-transaction-indexer,0.9379079819145066,38.35364287415952,0.012084718,0.0,62.4189230088162,0.00012065752545276647
chaitin_veinmind-tools,0.9278207559089884,39.377910424974374,0.010725297,0.0,59.1406291623737,-0.00023257035775850468
chirgjin_track-my-events,0.965432157158697,41.576827942146,0.008391284,0.0,63.671880215997476,0.00017332892266050292
chrispiro_deploy_plotly_app_on_gcp,0.9240092283781199,37.52924768854263,0.013140313,0.0,59.72642434587421,5.8660627136308126e-05
chsakell_planet-scale-azure,0.3485863732561844,26.069898002268044,0.049666137,0.0,39.33715281754673,0.0005427275109309746
clemgbld_blog_back_office,0.948844555523129,39.654754778190004,0.010404385,0.0,62.223866142912634,0.0029438660621979923
codahale_sneaker,0.20865557031184687,25.313792832220226,0.05422732,0.0,38.305779970211695,1.443048580523888e-05
cordon-thiago_airflow-spark,0.9157495630371328,38.25944312193308,0.012213826,0.0,57.88970422753056,-0.002575574972922593
coverage-robot_core,0.9555667509030631,39.678419913524806,0.010356181,0.0,64.67121966353409,-0.000280579234413071
danielfm_prometheus-for-developers,0.9173839308461185,37.055207052214776,0.014029834,0.0,61.77908014671111,-0.00027180760714557876
