ImageName,SSIM,PSNR,RMSE,SAM,SRE,UIQ
lkmSasanga_fas-web-app,0.7662,38.5490,0.0118,88.8385,62.8231,0.0004
lkravi_kube8aws,0.5451,34.8607,0.0181,88.3066,61.2768,-0.0004
llvm_torch-mlir,0.7161,36.9370,0.0142,87.8408,62.1871,-0.0036
lovasoa_SuperLogger,0.6921,36.4237,0.0151,89.2083,59.7347,-0.0036
lowes_auditor,0.6456,37.9773,0.0126,89.2278,57.2271,0.0003
lowtalkers_escape-reality,0.5814,36.8799,0.0143,89.3704,57.8936,-0.0025
lubkoKuzenko_FE-Interview-Questions,0.4409,38.5339,0.0118,89.8625,58.0087,-0.0021
lvyahui8_http-proxy,0.4703,33.2889,0.0217,87.7196,57.0911,0.0005
madderle_Capstone-Realtime-Streaming-Analytics,0.7166,38.5279,0.0118,89.8828,61.7111,-0.0021
marekq_rss-lambda,0.8079,41.0069,0.0089,89.9652,63.2733,-0.0009
marklogic_cloud-enablement-aws,0.6683,35.5657,0.0167,88.7453,60.6523,0.0028
marmarek_qubes-app-u2f,NA,NA,NA,NA,NA,NA
mateuseap_apache-airflow,0.2577,26.3755,0.0480,88.7254,42.3072,-0.0010
matrix-io_matrix-malos-zwave,0.4129,31.0300,0.0281,89.7764,50.3702,0.0054
matryx_MatryxPlatform,NA,NA,NA,NA,NA,NA
mbotarro_unijobs,0.5328,28.0600,0.0395,52.6191,60.2924,-0.0003
mcuking_offline-package-webpack-plugin,0.6176,29.9716,0.0317,89.8144,61.1929,-0.0004
mebaysan_Modern-Data-Architecture,0.6015,37.0244,0.0141,89.6519,57.2624,-0.0009
medlab_320-online-prototype,0.5576,37.4042,0.0135,89.0052,55.8447,-0.0011
mendhak_gpslogger,0.5450,35.1561,0.0175,84.8466,55.0874,0.0166
meshery_meshery,0.0175,28.5689,0.0373,15.2017,54.7052,0.0000
michaelsrichter_azure.owasp,0.6369,35.4491,0.0169,89.9197,56.7754,0.0004
microsoft_azure-realtime-fraud-detection,0.6237,36.2039,0.0155,89.2786,57.6745,0.0000
microsoft_covid19-BackToWork,0.7162,36.8872,0.0143,89.2769,62.0228,0.0016
