ImageName,SSIM,PSNR,RMSE,SAM,SRE,UIQ
Fintan-contents_case-studies,0.9251,37.9259,0.0127,0.0000,59.0844,0.0024
FudanOCR_FudanOCR,0.9228,36.3709,0.0149,0.0000,59.5507,-0.0000
GoogleCloudPlatform_analytics-componentized-patterns,0.9178,36.8889,0.0143,0.0000,62.0277,-0.0004
GoogleCloudPlatform_datacatalog-tag-engine,0.3279,26.1449,0.0493,0.0000,47.6353,-0.0000
GoogleCloudPlatform_gke-pubsub-websocket-adapter,NA,NA,NA,NA,NA,NA
IBMDeveloperMEA_YPDL-Recurrent-Neural-Networks-using-TensorFlow-Keras,0.0936,24.6895,0.0583,0.0000,27.7178,0.0003
IBM_IBM-Spectrum-Scale-Security-Posture,0.8785,36.0897,0.0156,0.0000,56.7664,0.0038
IBM_cognos-analytics-to-visualize-business-data,0.9712,40.9220,0.0090,0.0000,65.9741,-0.0000
IBM_customer-sentiment-on-seller-quality-nlu-cp4d,0.9590,39.2823,0.0109,0.0000,65.0279,-0.0002
IBM_datastax-cassandra-clickstream,0.9702,40.0978,0.0099,0.0000,68.4230,-0.0001
IBM_ios-mapkit-indoor-map,0.9541,40.5194,0.0094,0.0000,61.6986,-0.0005
IBM_kubernetes-storage,0.9388,38.4845,0.0119,0.0000,62.1374,0.0008
IBM_logdna-cos,0.9541,39.0878,0.0111,0.0000,63.5464,0.0013
IBM_spectrum-protect-sppmon,0.8964,36.5392,0.0149,0.0000,58.2349,0.0019
IBM_torc_py,0.8672,34.3652,0.0189,0.0000,56.1515,0.0037
IBM_vpc-flowlogs-log-analysis,0.5704,28.0197,0.0397,0.0000,50.6489,0.0007
IceFireDB_IceFireDB,0.3714,26.2403,0.0485,0.0000,42.7302,0.0003
JessNah_BeeGreen,0.5332,27.6215,0.0416,0.0000,53.6255,0.0001
JuliaParallel_DagScheduler.jl,0.9043,38.3302,0.0121,0.0000,58.9680,0.0025
KMuthumala_ESP32-BLE-Beaconing,0.8878,36.8872,0.0143,0.0000,57.7470,0.0003
KuangRD_Autonomous-Driving,0.9144,36.9341,0.0141,0.0000,60.5801,-0.0002
LouisvilleMetro_WazeCCPProcessor,0.9368,38.4878,0.0118,0.0000,61.9636,0.0009
Luizbrandt_users-crud-salesforce,0.8718,36.1958,0.0152,0.0000,54.5051,0.0009
McOrts_taller-iot-sensor_radiactividad,0.9020,35.6228,0.0165,0.0000,57.9104,0.0007
Melacon_WirelessTransportEmulator,0.8195,33.0840,0.0221,0.0000,54.6004,-0.0014
MyEMS_myems,0.8633,36.1836,0.0155,0.0000,59.0570,0.0058
NLP4L_attic-nlp4l,0.6446,28.8401,0.0354,0.0000,48.2869,-0.0004
NatalieLouise91_T3A2-Skemi-FrontEnd,0.9427,38.4547,0.0119,0.0000,61.3293,0.0008
Neighbor-Army_help-with-covid,0.9520,38.2188,0.0123,0.0000,66.9267,-0.0000
NeuralDev-io_arclytics_simcct,NA,NA,NA,NA,NA,NA
NicoJuicy_Airline-Microservices,0.8622,33.4241,0.0205,0.0000,57.6747,-0.0013
Nishu0_anime_nft_marketplace,0.9235,38.7704,0.0115,0.0000,58.6987,0.0024
NodleCode_n1,0.9071,36.2144,0.0155,0.0000,57.4771,0.0000
OAID_Tengine,0.9140,37.5750,0.0132,0.0000,59.6305,-0.0016
OpenIPC_motors,0.9043,36.8969,0.0143,0.0000,58.0545,-0.0006
OpenPSD_modelbank,0.8851,36.9744,0.0142,0.0000,58.7103,0.0002
OpenRoberta_robertalab-ev3dev,0.8006,31.8267,0.0255,0.0000,50.6687,-0.0011
OpiumProtocol_opium-protocol-v2,0.9220,38.3283,0.0121,0.0000,60.9410,0.0012
ParaStation_psmpi,0.3944,26.3677,0.0480,0.0000,43.4346,0.0007
Resurgence-VM-Development_Resurgence,0.9200,38.1131,0.0124,0.0000,58.2085,0.0022
RunnersHi_RunnersHi_Server,0.9323,38.8096,0.0115,0.0000,58.9798,-0.0018
SV-97_HumanResourceMachine,0.9033,37.4091,0.0135,0.0000,58.4427,-0.0008
SafeBreach-Labs_hAFL2,0.9195,36.1074,0.0155,0.0000,59.2724,0.0003
Sanperolo_The-Intelligent-Bike,0.9144,35.7564,0.0163,0.0000,63.3549,0.0006
Scientific-Computing-Lab-NRCN_compar,0.8930,36.2952,0.0153,0.0000,57.7569,-0.0009
SecHack365-Fans_PyJailBreak,0.9127,36.8317,0.0142,0.0000,57.3879,-0.0017
ShiftLeftSecurity_traceleft,0.9344,38.4065,0.0120,0.0000,61.2020,0.0029
Simon-0711_ta_lyrics_sentiment_classification,0.9406,39.3257,0.0108,0.0000,61.7956,0.0011
SimonLdj_hypnolog-server,0.9097,36.4624,0.0149,0.0000,55.8400,0.0010
SocialGouv_archifiltre-docs,0.9388,37.7387,0.0129,0.0000,61.5249,-0.0008
Software-Engineering-DHBW_bikeminer,0.9276,36.6401,0.0147,0.0000,62.0852,0.0014
Speccy-Rom_SpeccyTV,0.9235,38.7023,0.0116,0.0000,60.5057,-0.0006
SpektraSystems_CloudLabs-Azure,0.9258,37.1817,0.0138,0.0000,58.8885,-0.0000
Spiderpig86_SmoresUnderflow,0.9522,39.5067,0.0106,0.0000,64.3065,0.0007
Taymindis_fcgi-function,0.3182,25.9877,0.0502,0.0000,37.8631,0.0006
TestHaters_ctflow,0.9196,36.6772,0.0147,0.0000,61.9720,0.0002
UBC-CIC_Student-Connect-App,0.9267,36.9056,0.0143,0.0000,63.1824,-0.0005
UnoSD_UnoCash,0.9288,38.6512,0.0117,0.0000,60.1356,0.0004
UoA-eResearch_hub-stack,NA,NA,NA,NA,NA,NA
WeBankFinTech_DeFiBus,NA,NA,NA,NA,NA,NA
XenitAB_git-auth-proxy,0.9122,38.2090,0.0123,0.0000,57.1778,0.0002
Xsidelight_flutter_interview_questions,0.6424,29.4882,0.0335,0.0000,49.8617,0.0001
YW-Ma_Algorithms-Visualizer,0.9411,38.6116,0.0117,0.0000,64.9100,0.0004
YashwantChauhan_SDL,0.9247,37.7246,0.0129,0.0000,59.7370,0.0010
ZID-Automat_Controller-ZIDAutomat,0.9163,37.0012,0.0141,0.0000,57.7457,-0.0004
abel-gr_warehouse-robot,0.8374,34.7428,0.0183,0.0000,56.3120,-0.0081
adityajain10_foot365-live-streaming-chatbot-prediction-app-on-aws,0.5919,28.1114,0.0393,0.0000,50.0246,0.0000
afonsocastro_larcc_interface,NA,NA,NA,NA,NA,NA
alanchn31_Movalytics-Data-Warehouse,0.9223,37.8515,0.0128,0.0000,60.0421,-0.0001
alexandredev3_nodejs-clean-architeture,0.8492,33.7080,0.0206,0.0000,55.0952,-0.0002
alexprut_earth-defender,0.9157,38.8107,0.0115,0.0000,58.4285,0.0005
alextanhongpin_node-rest,0.8441,32.7086,0.0225,0.0000,55.4545,0.0013
alfredcs_immersion_day_labs,0.8869,35.3746,0.0170,0.0000,58.1223,0.0014
aliyun_packagist-mirror,0.2180,25.2528,0.0546,0.0000,45.3438,-0.0002
allegroai_clearml-agent,0.9054,36.0679,0.0157,0.0000,62.1093,-0.0000
andersonkmi_credit-card-bindb-service-aws,0.8867,33.2543,0.0217,0.0000,61.0412,0.0001
andrempmattos_harsh-payload,0.8635,36.3361,0.0152,0.0000,58.6428,-0.0051
anjuchamantha_EMonitor,0.9245,38.4105,0.0120,0.0000,59.6151,0.0007
ankithans_codeX,0.9126,38.0385,0.0125,0.0000,56.7775,0.0008
annashres_CustomerBot,0.8782,32.7988,0.0229,0.0000,58.6956,-0.0000
anvasquezre_sabiduria_asegurada_experiments,0.8863,36.3342,0.0152,0.0000,57.2310,-0.0011
apache_apisix-dashboard,0.9233,36.8924,0.0143,0.0000,60.3963,-0.0012
apigee_consumer-data-standards-au,0.9287,37.1053,0.0133,0.0000,58.0985,0.0023
argrecsys_argael,0.5399,27.9501,0.0400,0.0000,54.1097,0.0010
arkaneshiro_Sound-Zone,0.9041,35.5701,0.0166,0.0000,61.3223,-0.0016
ashavijit_Face-Find,0.9425,37.9355,0.0126,0.0000,63.4804,-0.0006
aurelien-m_raspberrypi-rustpy,0.8359,32.4437,0.0236,0.0000,57.1423,-0.0008
avarghesein_ActiveX.NET,0.8920,35.6752,0.0164,0.0000,56.5672,-0.0010
aws-solutions_automated-security-response-on-aws,0.9121,37.3588,0.0135,0.0000,61.7546,0.0015
aws-solutions_iot-device-simulator,0.0906,24.6292,0.0587,0.0000,29.3894,0.0001
awslabs_benchmark-ai,0.8670,36.7445,0.0145,0.0000,56.5234,0.0039
azuregomez_SecurePaaS,0.9505,38.6832,0.0116,0.0000,63.3911,0.0003
badr42_oke_A1,0.9302,39.0412,0.0112,0.0000,59.5922,-0.0017
balajich_resilience4j-helloworld,0.8929,36.6877,0.0146,0.0000,59.9643,0.0013
ballerina-platform_asyncapi-tools,0.9310,38.5350,0.0118,0.0000,61.9629,-0.0011
batatero_arquiteturaPHP00,0.9233,36.9256,0.0142,0.0000,62.8760,-0.0003
bcgov_embc-ess,NA,NA,NA,NA,NA,NA
becloudway_serverless-data-pipeline,0.9354,38.0074,0.0125,0.0000,61.7668,-0.0000
beston123_Tarzan,0.9252,37.4821,0.0133,0.0000,62.5169,0.0001
bianjieai_tibc,0.8364,35.3027,0.0172,0.0000,55.4384,-0.0012
blentle_hikarikeeper,0.6526,28.9088,0.0356,0.0000,54.2398,0.0001
blockchain-signaling-system_bloss-core,0.8978,34.4546,0.0189,0.0000,60.7366,-0.0000
bluekiri_mlab,0.8976,37.2007,0.0138,0.0000,57.0264,-0.0042
boot2podman_machine,0.8764,35.9648,0.0156,0.0000,53.2910,-0.0026
brightzheng100_instana-handson-labs,0.8953,36.0391,0.0158,0.0000,60.3400,-0.0013
btcpayserver_btcpayserver-doc,0.7722,30.7017,0.0291,0.0000,54.9740,-0.0006
calmato_gran-book,0.9033,35.0368,0.0173,0.0000,59.8650,-0.0006
cap-ntu_Video-to-Retail-Platform,0.9249,38.3524,0.0121,0.0000,58.9792,0.0017
caraml-dev_turing,0.9315,36.7657,0.0142,0.0000,64.2013,0.0010
castle-finance_vault-transaction-indexer,0.9379,38.3536,0.0121,0.0000,62.4189,0.0001
chaitin_veinmind-tools,0.9278,39.3779,0.0107,0.0000,59.1406,-0.0002
chirgjin_track-my-events,0.9654,41.5768,0.0084,0.0000,63.6719,0.0002
chrispiro_deploy_plotly_app_on_gcp,0.9240,37.5292,0.0131,0.0000,59.7264,0.0001
chsakell_planet-scale-azure,0.3486,26.0699,0.0497,0.0000,39.3372,0.0005
clemgbld_blog_back_office,0.9488,39.6548,0.0104,0.0000,62.2239,0.0029
codahale_sneaker,0.2087,25.3138,0.0542,0.0000,38.3058,0.0000
codestates_BEB-05-LeeSea,NA,NA,NA,NA,NA,NA
cordon-thiago_airflow-spark,0.9157,38.2594,0.0122,0.0000,57.8897,-0.0026
coverage-robot_core,0.9556,39.6784,0.0104,0.0000,64.6712,-0.0003
danielfm_prometheus-for-developers,0.9174,37.0552,0.0140,0.0000,61.7791,-0.0003
darrenyao87_tnn-models,0.9196,37.0456,0.0140,0.0000,60.6604,0.0087
david3107_squatm3gator,0.8889,35.0598,0.0176,0.0000,59.4294,-0.0000
davidlandry93_glo4001,0.8831,34.7599,0.0182,0.0000,57.9105,-0.0004
de1ux_statlord,0.9327,39.2636,0.0109,0.0000,59.8759,-0.0015
decentraland_catalyst,NA,NA,NA,NA,NA,NA
dich1_bookshelf-web,0.9156,37.0032,0.0141,0.0000,60.7264,0.0010
doitintl_banias,0.9379,39.2687,0.0109,0.0000,59.9410,0.0017
domingo1021_Bunny-code,0.9255,37.5280,0.0133,0.0000,62.3953,-0.0012
dowjones_hammer,0.9109,37.0809,0.0140,0.0000,60.2301,0.0018
dsc-sookmyung_2023-mention-all-SolutionChallenge,0.9383,38.2588,0.0122,0.0000,62.4660,-0.0001
dspace-group_simphera-reference-architecture-azure,0.9423,38.3354,0.0121,0.0000,64.2023,-0.0003
duanfuxiang0_MysqlMigrationTool,0.9407,39.2171,0.0109,0.0000,61.7041,0.0007
dwt0317_Search_Adserver,0.8984,36.2361,0.0152,0.0000,57.8494,0.0025
dylanvanh_MunchOut,0.9380,38.1131,0.0124,0.0000,65.0572,-0.0002
eProsima_FIWARE-SH,0.5292,27.5382,0.0420,0.0000,54.0664,0.0000
eProsima_Integration-Service,0.2888,25.6748,0.0520,0.0000,47.9147,0.0001
ebu_PlugIt,0.8990,37.3284,0.0136,0.0000,57.8450,-0.0021
elloza_Android-Developer-Certification,0.9227,37.8751,0.0128,0.0000,61.8537,0.0009
elpapi42_deep-deblurring,0.9293,37.0683,0.0139,0.0000,61.6256,0.0001
emreturgutce_stock-management,0.9274,37.2637,0.0137,0.0000,62.6501,-0.0002
eqbal_CarND_Capstone_CarX,0.9176,37.0287,0.0140,0.0000,60.6238,-0.0001
ertis-research_lwm2m-blockchain,0.9051,35.7006,0.0164,0.0000,60.6293,-0.0001
ev2900_OpenSearch_Dashboard_Nginx_Proxy,0.9295,38.4839,0.0119,0.0000,60.1651,0.0003
exmgr_GatewayXM,0.3035,25.7938,0.0513,0.0000,42.9764,0.0005
fdrennan_ndexr-platform,0.0787,24.5902,0.0589,0.0000,26.5037,-0.0003
fecgov_fec-eregs,0.9177,37.5634,0.0132,0.0000,60.8380,0.0012
florianhoehn_sf-apex-rest-api,0.9107,35.9291,0.0160,0.0000,61.2975,-0.0003
fredrikhgrelland_data-mesh,0.9324,39.8709,0.0101,0.0000,57.8178,0.0025
freenowtech_AndroidCI,0.9543,38.4319,0.0118,0.0000,64.5285,-0.0006
gabrielfarah_OpenHub,0.8965,36.1425,0.0154,0.0000,57.2196,0.0026
gaiax_fLibra,0.9084,36.9334,0.0142,0.0000,56.9538,-0.0005
gapfish_deployer,0.8596,34.2525,0.0193,0.0000,53.2172,-0.0038
gcba-iris_iris,0.1484,24.8905,0.0569,0.0000,33.2546,0.0001
gdsc-ys_mlops,0.9361,37.3550,0.0136,0.0000,63.2057,0.0000
geovanegodoi_MicroServicesPOC,0.8910,35.6354,0.0164,0.0000,59.5511,0.0001
googleinterns_typescript-flag-upgrade,0.1011,24.6879,0.0583,0.0000,31.8454,-0.0000
gpsnmeajp_VirtualMotionTracker,0.7959,31.5047,0.0264,0.0000,54.8857,0.0017
gray-panda_grayrepo,0.9199,34.6952,0.0183,0.0000,60.7223,0.0007
greatfarmer_fifarm,0.9173,36.9349,0.0142,0.0000,61.9929,-0.0026
gregoryjohnsonjg6_angular-dotnet-core-docker,0.9318,37.4536,0.0134,0.0000,62.7063,-0.0006
gustavung_Graphrec,0.9474,39.7746,0.0103,0.0000,61.5399,0.0004
hamzatugrul_surl,0.9051,37.9735,0.0126,0.0000,59.3309,-0.0022
heli-os_member-invitation-java-springboot,0.9426,39.4819,0.0106,0.0000,62.9922,-0.0003
hex-js_nodejs-hexagonal-boilerplate-ts,0.8665,35.1858,0.0174,0.0000,57.1578,0.0004
hotshot07_distributed_systems,0.9340,38.5925,0.0118,0.0000,60.2077,-0.0012
hrchlhck_k8s-bigdata,NA,NA,NA,NA,NA,NA
hyeonsangjeon_AWS-LLM-SageMaker,0.3940,26.4272,0.0477,0.0000,43.9266,-0.0004
hyeonsangjeon_youtube-dl-nas,0.9399,38.8368,0.0114,0.0000,61.3144,-0.0004
hyper-prog_hasses,0.8584,34.6737,0.0184,0.0000,57.9831,0.0004
hypertrack_live-app-android,0.9374,38.2121,0.0123,0.0000,62.2131,-0.0004
i5ting_stuq-koa,0.8872,35.2878,0.0170,0.0000,57.7035,0.0001
ibm-hyperknowledge_hklib,0.8427,33.4820,0.0212,0.0000,57.0185,0.0007
iceland2k14_Kangrand,0.9160,36.1716,0.0154,0.0000,57.0083,-0.0016
icoxfog417_karura,0.9233,36.6559,0.0147,0.0000,60.9577,-0.0001
imamabdulazis_FlutterCleanArchitecture,0.8374,33.5051,0.0211,0.0000,53.7476,-0.0055
inIT-HF_gr-corrsounder,0.8002,32.5792,0.0235,0.0000,53.1668,-0.0023
ingeniala_heybluekata,NA,NA,NA,NA,NA,NA
inovex_scrumlr.io,0.8936,37.7177,0.0130,0.0000,56.1487,-0.0014
input-output-hk_marlowe-starter-kit,0.8917,36.7368,0.0146,0.0000,58.2161,0.0007
intel_edge-insights-vision,NA,NA,NA,NA,NA,NA
itays123_partydeck,0.7872,31.0670,0.0277,0.0000,58.7569,0.0004
itselavia_edge-computing-platform-for-deep-learning-apps,0.9257,36.5931,0.0148,0.0000,65.7025,0.0001
jes_autopatzer,0.9293,37.9229,0.0127,0.0000,62.2205,0.0009
jinnerbichler_flash-home,0.0654,24.5269,0.0594,0.0000,22.2408,-0.0001
jkahn117_aws-news,0.9284,37.7080,0.0130,0.0000,62.1409,-0.0006
jlhood_retweet-leaderboard,0.9025,37.4960,0.0133,0.0000,56.9480,0.0017
jquku_Matrix-Chatbot,0.1319,24.8573,0.0572,0.0000,36.4884,-0.0001
jsarcher_zilgraph,0.8956,37.4566,0.0134,0.0000,58.1946,0.0014
jun108059_Elasticsearch-SpringBoot,0.8918,35.8056,0.0162,0.0000,58.5211,-0.0001
jzyong_GameServer4g,0.1503,24.8796,0.0570,0.0000,37.3274,0.0003
kaleidot725_Draft,0.9295,38.5030,0.0119,0.0000,61.8552,0.0000
kansiris_Angular-Interview-Questions-Answers,NA,NA,NA,NA,NA,NA
kerollesroshdi_Cima-,0.1915,25.2374,0.0547,0.0000,38.3600,0.0004
kineviz-3D-human-pose-tracking_3d-ai-powered-pose-tracking,0.9220,36.5967,0.0147,0.0000,59.8324,-0.0014
kpantos_Azure-How-To,0.4359,26.8715,0.0453,0.0000,44.3069,-0.0028
krishnaprasadkv_Linux-Commands,0.9228,38.2322,0.0122,0.0000,56.8890,-0.0001
kryptokrauts_ae-prediction-cards,0.9304,39.0932,0.0111,0.0000,59.2626,-0.0017
kubescape_host-scanner,0.9059,36.7368,0.0146,0.0000,57.1501,-0.0012
kzh_noob,NA,NA,NA,NA,NA,NA
laziestcoder_Budget_App_JS,0.9308,36.9549,0.0133,0.0000,60.5550,0.0011
leekoko_Java-Web,0.9289,37.2969,0.0132,0.0000,60.4251,0.0000
leopardslab_gocloud,0.9187,35.3495,0.0169,0.0000,63.5291,0.0002
libremfg_getting-started,0.1806,25.0968,0.0555,0.0000,36.2018,0.0016
linhao1998_ChatGPTClient,0.1187,24.7359,0.0580,0.0000,38.9610,0.0001
little-hands_webdbpress-2019-10-ddd,0.8855,34.9259,0.0179,0.0000,61.2922,-0.0014
liyangbing_rocketmq-http-gateway,0.9249,36.8828,0.0143,0.0000,61.4790,-0.0000
lkmSasanga_fas-web-app,0.9502,40.0282,0.0100,0.0000,63.5662,0.0007
lkravi_kube8aws,0.9068,37.2680,0.0137,0.0000,62.1888,-0.0016
llvm_torch-mlir,0.9239,37.4537,0.0134,0.0000,62.4423,0.0002
lovasoa_SuperLogger,NA,NA,NA,NA,NA,NA
lowes_auditor,0.9114,38.0216,0.0126,0.0000,57.2479,-0.0018
lowtalkers_escape-reality,0.9302,38.4778,0.0119,0.0000,58.7068,-0.0001
lubkoKuzenko_FE-Interview-Questions,0.9132,38.7218,0.0116,0.0000,58.0979,-0.0004
lvyahui8_http-proxy,0.8025,33.3201,0.0212,0.0000,57.1046,0.0048
madderle_Capstone-Realtime-Streaming-Analytics,0.9437,39.1251,0.0110,0.0000,62.0159,0.0004
marekq_rss-lambda,0.9512,40.3811,0.0096,0.0000,62.9580,0.0001
marklogic_cloud-enablement-aws,0.9072,36.3265,0.0152,0.0000,60.9585,-0.0009
marmarek_qubes-app-u2f,NA,NA,NA,NA,NA,NA
mateuseap_apache-airflow,0.3994,26.4863,0.0474,0.0000,42.3606,0.0014
matrix-io_matrix-malos-zwave,0.7771,30.9568,0.0277,0.0000,50.2987,0.0007
matryx_MatryxPlatform,NA,NA,NA,NA,NA,NA
mbotarro_unijobs,0.5807,29.7143,0.0327,0.0000,60.2796,-0.0000
mcuking_offline-package-webpack-plugin,0.7394,30.0044,0.0264,0.0000,60.7422,0.0003
mebaysan_Modern-Data-Architecture,0.8775,36.1112,0.0156,0.0000,56.7998,0.0141
medlab_320-online-prototype,0.9109,37.9441,0.0126,0.0000,56.1311,0.0102
mendhak_gpslogger,0.8513,34.8760,0.0180,0.0000,54.9461,0.0001
meshery_meshery,0.6761,28.9815,0.0358,0.0000,54.9058,0.0000
michaelsrichter_azure.owasp,0.9005,35.4485,0.0166,0.0000,56.7373,0.0016
microsoft_azure-realtime-fraud-detection,0.9304,38.4447,0.0118,0.0000,58.8913,-0.0007
microsoft_covid19-BackToWork,0.9207,37.0151,0.0141,0.0000,62.0877,-0.0007
mincloud1501_MSA_miniProject,0.9186,36.4894,0.0143,0.0000,57.7951,0.0008
minism_hotel,0.1552,24.9199,0.0567,0.0000,35.4733,0.0006
miztiik_aws-real-time-use-cases,0.1925,25.2651,0.0545,0.0000,40.1461,0.0001
mrubash1_trainspotting,0.8395,32.8520,0.0227,0.0000,58.4546,0.0006
mxaviersmp_spotify-tracker,0.9393,37.7432,0.0130,0.0000,64.0244,0.0005
nasa_cFS,NA,NA,NA,NA,NA,NA
ndsev_zswag,0.6247,28.8557,0.0361,0.0000,50.5529,-0.0005
nforge_devnote,0.9056,36.9507,0.0141,0.0000,57.6286,-0.0009
nightingaleproject_Reference-Client,0.8885,36.7043,0.0146,0.0000,56.4414,0.0015
nikmis_xentrace-analysis,0.8688,34.7318,0.0183,0.0000,55.8017,-0.0024
nrephi_jupyter-spark-hadoop-docker,0.8757,34.9763,0.0178,0.0000,55.8858,0.0009
numerica-ideas_ni-microservice-nodejs,0.9112,37.7876,0.0129,0.0000,59.6214,0.0006
odh-labs_predictive-maint,0.9221,36.0396,0.0157,0.0000,63.4882,0.0001
onlybakam_reinvent2022-vote-app,0.8396,33.3420,0.0215,0.0000,55.6934,-0.0009
onprem_foundry,0.9192,38.0240,0.0126,0.0000,60.2452,-0.0007
oovk_dataengg-covid19-aws,0.9276,37.6196,0.0131,0.0000,59.5144,-0.0013
open-risk_Open_Risk_API,NA,NA,NA,NA,NA,NA
openshift_configuration-anomaly-detection,0.2275,25.2300,0.0547,0.0000,38.1357,-0.0001
opstree_OT-Microservices-Training,0.9081,37.7086,0.0128,0.0000,57.9463,-0.0009
oracle-quickstart_oci-confluent,0.8510,33.3323,0.0210,0.0000,58.2459,0.0033
oracle-quickstart_oci-jenkins,0.9422,40.1804,0.0098,0.0000,61.2243,0.0008
orchsym_runtime,NA,NA,NA,NA,NA,NA
pacmacro_pm-server-spring,0.9290,37.2522,0.0137,0.0000,58.2052,-0.0001
padok-team_dojo-terraform-aws-security,0.9315,39.9582,0.0100,0.0000,58.6744,-0.0009
pagopa_pn-infra,0.9258,38.3792,0.0120,0.0000,59.9057,-0.0011
pau-minoves_jseats,0.8566,33.5284,0.0211,0.0000,57.9505,-0.0001
pgrignaffini_AlgoCrowd,0.9156,38.4584,0.0119,0.0000,58.0029,0.0004
philipplackner_IvyWallet-PL_Version,NA,NA,NA,NA,NA,NA
qaware_cloud-native-weather-javaee,0.9045,35.5364,0.0165,0.0000,60.0350,0.0013
qnib_qframe,0.7075,29.6471,0.0319,0.0000,48.4504,0.0023
quasirsg_Henry-M3,0.8907,36.9417,0.0142,0.0000,56.4468,0.0037
qunarcorp_m_adr_qapm_open_source,0.9147,36.5131,0.0148,0.0000,59.1130,0.0000
ra1028_VueFlux,0.0673,24.3963,0.0603,0.0000,24.8340,-0.0002
rackerlabs_scantron,NA,NA,NA,NA,NA,NA
redbadger_crux,NA,NA,NA,NA,NA,NA
rinkako_CStoreDBMS,0.9086,35.1613,0.0173,0.0000,58.4283,-0.0018
rubenbupe_proyectos-data,0.1263,24.8250,0.0574,0.0000,33.7174,0.0001
ruoccofabrizio_azure-open-ai-embeddings-qna,0.9071,36.2598,0.0154,0.0000,59.4434,0.0004
s-sokolko_smev3_adapter_service,0.9282,39.4380,0.0107,0.0000,58.1637,0.0002
securesecrets_shadeswap,0.9255,38.8252,0.0114,0.0000,58.5561,-0.0000
serverdevcamp_camp4_quadcore,0.9048,35.5758,0.0164,0.0000,58.2288,-0.0015
sfujiwara_terraform-google-ai-platform-notification,0.0931,24.6627,0.0585,0.0000,23.6896,-0.0001
shawntabrizi_Ethereum-Twitter-Bounty,NA,NA,NA,NA,NA,NA
shinesolutions_sitechecker-slackbot,0.9073,36.3263,0.0153,0.0000,58.5160,0.0009
solenya-group_solenya,0.9402,38.5991,0.0117,0.0000,62.1085,-0.0002
spagnuolocarmine_serverless-computing-for-iot,0.9183,36.9896,0.0141,0.0000,59.1864,-0.0001
spikecodes_stotra,0.9416,38.6008,0.0117,0.0000,62.8986,0.0000
staples-sparx_Wonko,0.9369,36.4918,0.0150,0.0000,63.2576,-0.0001
sugarlabs_musicblocks-v4-lib,0.9214,36.9487,0.0142,0.0000,61.9224,-0.0001
sup2is_e-commerce-project,0.8966,35.6118,0.0159,0.0000,59.2736,-0.0001
swir-rs_swir,0.6933,29.7156,0.0327,0.0000,52.3083,0.0003
takoko55_LectureLens,0.5372,27.4724,0.0423,0.0000,44.9969,0.0003
