ImageName,SSIM,PSNR,RMSE,SAM,SRE,UIQ
OpiumProtocol_opium-protocol-v2,0.9200,37.8036,0.0129,0.0000,60.6784,0.0003
ParaStation_psmpi,0.3923,26.5549,0.0470,0.0000,43.5254,-0.0026
Resurgence-VM-Development_Resurgence,0.9109,37.6457,0.0131,0.0000,57.9729,-0.0014
RunnersHi_RunnersHi_Server,0.9184,38.1432,0.0124,0.0000,58.6465,-0.0003
SV-97_HumanResourceMachine,0.8872,36.7468,0.0145,0.0000,58.1114,0.0012
SafeBreach-Labs_hAFL2,0.9179,36.5737,0.0148,0.0000,59.2808,-0.0020
Sanperolo_The-Intelligent-Bike,0.9135,35.6170,0.0166,0.0000,63.2913,0.0003
Scientific-Computing-Lab-NRCN_compar,0.8801,35.9805,0.0159,0.0000,57.5946,0.0010
SecHack365-Fans_PyJailBreak,0.8950,36.1881,0.0153,0.0000,57.0120,-0.0020
ShiftLeftSecurity_traceleft,0.9484,39.1395,0.0110,0.0000,61.5780,-0.0000
Simon-0711_ta_lyrics_sentiment_classification,0.9364,38.6196,0.0117,0.0000,61.4398,-0.0000
SimonLdj_hypnolog-server,NA,NA,NA,NA,NA,NA
SocialGouv_archifiltre-docs,0.9323,37.3050,0.0136,0.0000,61.2963,0.0004
Software-Engineering-DHBW_bikeminer,NA,NA,NA,NA,NA,NA
Speccy-Rom_SpeccyTV,0.9161,38.3954,0.0120,0.0000,60.3495,0.0014
SpektraSystems_CloudLabs-Azure,0.8926,35.5506,0.0167,0.0000,58.0267,-0.0034
Spiderpig86_SmoresUnderflow,0.9427,38.6977,0.0116,0.0000,63.8982,0.0006
Taymindis_fcgi-function,0.3145,25.7245,0.0517,0.0000,37.7345,0.0001
TestHaters_ctflow,0.9373,37.2713,0.0137,0.0000,62.2664,0.0004
UBC-CIC_Student-Connect-App,0.9209,36.5808,0.0148,0.0000,63.0169,0.0000
UnoSD_UnoCash,0.9295,38.7737,0.0115,0.0000,60.1963,-0.0004
UoA-eResearch_hub-stack,0.9057,36.1990,0.0154,0.0000,61.3392,0.0006
WeBankFinTech_DeFiBus,0.9014,36.6427,0.0147,0.0000,58.1655,-0.0006
XenitAB_git-auth-proxy,0.9235,38.4074,0.0120,0.0000,57.2867,0.0003
Xsidelight_flutter_interview_questions,0.6450,29.5766,0.0332,0.0000,49.9074,-0.0021
YW-Ma_Algorithms-Visualizer,0.9386,38.2944,0.0122,0.0000,64.7520,0.0002
YashwantChauhan_SDL,0.9185,37.5263,0.0133,0.0000,59.6240,0.0001
ZID-Automat_Controller-ZIDAutomat,0.8909,36.0325,0.0158,0.0000,57.2618,-0.0004
abel-gr_warehouse-robot,0.8424,34.8842,0.0180,0.0000,56.3857,0.0042
adityajain10_foot365-live-streaming-chatbot-prediction-app-on-aws,NA,NA,NA,NA,NA,NA
afonsocastro_larcc_interface,NA,NA,NA,NA,NA,NA
alanchn31_Movalytics-Data-Warehouse,0.9085,36.9265,0.0142,0.0000,59.5818,-0.0018
alexandredev3_nodejs-clean-architeture,0.8311,33.6434,0.0208,0.0000,55.0641,-0.0022
alexprut_earth-defender,0.9106,38.3620,0.0121,0.0000,58.2031,-0.0008
alextanhongpin_node-rest,NA,NA,NA,NA,NA,NA
alfredcs_immersion_day_labs,0.8946,36.1976,0.0155,0.0000,58.5151,-0.0011
aliyun_packagist-mirror,NA,NA,NA,NA,NA,NA
allegroai_clearml-agent,0.9091,36.6416,0.0147,0.0000,62.3743,0.0003
andersonkmi_credit-card-bindb-service-aws,0.8355,32.5575,0.0235,0.0000,60.6785,0.0004
andrempmattos_harsh-payload,0.8673,36.4997,0.0150,0.0000,58.7241,0.0001
anjuchamantha_EMonitor,0.9057,37.2872,0.0137,0.0000,59.0501,-0.0025
ankithans_codeX,0.9056,38.0037,0.0126,0.0000,56.7611,0.0026
annashres_CustomerBot,NA,NA,NA,NA,NA,NA
anvasquezre_sabiduria_asegurada_experiments,0.8796,36.0932,0.0157,0.0000,57.1089,0.0029
apache_apisix-dashboard,0.9197,36.8394,0.0144,0.0000,60.3708,-0.0003
apigee_consumer-data-standards-au,NA,NA,NA,NA,NA,NA
argrecsys_argael,0.5353,27.7451,0.0410,0.0000,54.0140,0.0001
arkaneshiro_Sound-Zone,0.9015,35.4330,0.0169,0.0000,61.2567,0.0004
ashavijit_Face-Find,0.9472,38.3478,0.0120,0.0000,63.7291,-0.0000
aurelien-m_raspberrypi-rustpy,0.8416,32.2937,0.0240,0.0000,57.0730,-0.0000
avarghesein_ActiveX.NET,0.8998,35.8585,0.0160,0.0000,56.6613,0.0010
aws-solutions_automated-security-response-on-aws,NA,NA,NA,NA,NA,NA
aws-solutions_iot-device-simulator,0.0909,24.6744,0.0584,0.0000,29.4150,-0.0001
awslabs_benchmark-ai,0.8676,36.7346,0.0146,0.0000,56.5184,0.0017
azuregomez_SecurePaaS,0.9482,38.8204,0.0114,0.0000,63.4778,0.0001
badr42_oke_A1,0.9290,39.0336,0.0112,0.0000,59.5888,0.0007
balajich_resilience4j-helloworld,0.9153,37.0754,0.0140,0.0000,60.1623,0.0060
ballerina-platform_asyncapi-tools,0.9332,38.7014,0.0116,0.0000,62.0466,-0.0002
batatero_arquiteturaPHP00,0.9224,36.7898,0.0145,0.0000,62.8041,-0.0004
bcgov_embc-ess,NA,NA,NA,NA,NA,NA
becloudway_serverless-data-pipeline,0.9245,37.4557,0.0134,0.0000,61.4841,-0.0002
beston123_Tarzan,0.9234,37.4790,0.0133,0.0000,62.5180,-0.0001
bianjieai_tibc,0.8689,36.1419,0.0156,0.0000,55.8583,0.0016
blentle_hikarikeeper,0.6511,28.8286,0.0359,0.0000,54.2083,0.0001
blockchain-signaling-system_bloss-core,0.8960,34.4928,0.0188,0.0000,60.7632,0.0006
bluekiri_mlab,0.9007,37.3608,0.0135,0.0000,57.1068,0.0014
boot2podman_machine,0.8822,36.2236,0.0152,0.0000,53.3703,-0.0008
brightzheng100_instana-handson-labs,0.8899,35.9758,0.0159,0.0000,60.3070,-0.0002
btcpayserver_btcpayserver-doc,NA,NA,NA,NA,NA,NA
calmato_gran-book,0.9046,35.0321,0.0173,0.0000,59.8767,0.0001
cap-ntu_Video-to-Retail-Platform,0.9238,38.4182,0.0120,0.0000,59.0136,-0.0012
caraml-dev_turing,0.9406,38.1522,0.0124,0.0000,64.7043,0.0004
castle-finance_vault-transaction-indexer,NA,NA,NA,NA,NA,NA
chaitin_veinmind-tools,0.9249,39.4100,0.0107,0.0000,59.1569,-0.0024
chirgjin_track-my-events,0.9630,41.2460,0.0087,0.0000,63.4846,-0.0000
chrispiro_deploy_plotly_app_on_gcp,0.9167,37.3298,0.0135,0.0000,59.5894,0.0004
chsakell_planet-scale-azure,0.3495,26.0916,0.0495,0.0000,39.3599,0.0006
clemgbld_blog_back_office,0.9528,40.0871,0.0099,0.0000,62.4319,0.0016
codahale_sneaker,0.2130,25.3494,0.0540,0.0000,38.3229,0.0009
codestates_BEB-05-LeeSea,0.9038,35.5473,0.0165,0.0000,59.2486,0.0001
cordon-thiago_airflow-spark,0.9043,37.7299,0.0130,0.0000,57.6239,-0.0017
coverage-robot_core,0.9407,38.6132,0.0117,0.0000,64.1225,0.0003
danielfm_prometheus-for-developers,0.8963,35.6109,0.0164,0.0000,61.1999,0.0006
darrenyao87_tnn-models,0.9092,36.6190,0.0148,0.0000,60.4482,-0.0007
david3107_squatm3gator,0.9009,35.4411,0.0169,0.0000,59.6260,0.0002
davidlandry93_glo4001,0.8806,34.5287,0.0187,0.0000,57.7970,0.0005
de1ux_statlord,0.9344,39.4576,0.0106,0.0000,59.9725,0.0025
dich1_bookshelf-web,0.9199,37.3044,0.0136,0.0000,60.8707,-0.0015
doitintl_banias,0.9512,39.6133,0.0104,0.0000,60.1239,-0.0003
domingo1021_Bunny-code,0.9235,37.2041,0.0138,0.0000,62.2330,0.0014
dowjones_hammer,0.8992,36.5519,0.0149,0.0000,59.9657,0.0004
dsc-sookmyung_2023-mention-all-SolutionChallenge,NA,NA,NA,NA,NA,NA
dspace-group_simphera-reference-architecture-azure,NA,NA,NA,NA,NA,NA
duanfuxiang0_MysqlMigrationTool,0.9326,37.5573,0.0132,0.0000,60.8912,-0.0003
dwt0317_Search_Adserver,0.8946,36.0703,0.0155,0.0000,57.7626,0.0018
dylanvanh_MunchOut,0.9420,38.2802,0.0122,0.0000,65.1246,0.0003
eProsima_FIWARE-SH,0.5201,27.5978,0.0417,0.0000,54.0866,0.0005
eProsima_Integration-Service,0.2874,25.6618,0.0521,0.0000,47.9600,0.0000
ebu_PlugIt,0.8960,37.1219,0.0139,0.0000,57.7418,-0.0003
elloza_Android-Developer-Certification,0.9116,37.2337,0.0137,0.0000,61.5344,-0.0005
elpapi42_deep-deblurring,0.9297,37.2537,0.0136,0.0000,61.7233,0.0004
emreturgutce_stock-management,0.9394,38.1104,0.0124,0.0000,63.0770,-0.0004
eqbal_CarND_Capstone_CarX,0.9162,36.9270,0.0141,0.0000,60.5783,0.0010
ertis-research_lwm2m-blockchain,0.8998,35.8504,0.0161,0.0000,60.7061,0.0005
ev2900_OpenSearch_Dashboard_Nginx_Proxy,0.9024,36.4898,0.0150,0.0000,59.1627,-0.0024
exmgr_GatewayXM,0.3052,25.9415,0.0504,0.0000,43.0575,-0.0006
fdrennan_ndexr-platform,0.0801,24.6059,0.0588,0.0000,26.5210,0.0002
fecgov_fec-eregs,0.9144,37.4329,0.0134,0.0000,60.7718,0.0011
florianhoehn_sf-apex-rest-api,0.9017,35.6143,0.0166,0.0000,61.1292,0.0007
fredrikhgrelland_data-mesh,0.9194,38.8388,0.0114,0.0000,57.2880,0.0013
freenowtech_AndroidCI,0.9486,38.0385,0.0124,0.0000,64.2765,0.0011
gabrielfarah_OpenHub,NA,NA,NA,NA,NA,NA
gaiax_fLibra,0.9053,36.8965,0.0143,0.0000,56.9360,0.0019
gapfish_deployer,0.8307,33.6820,0.0207,0.0000,52.9040,0.0029
gcba-iris_iris,0.1497,24.8669,0.0571,0.0000,33.2458,-0.0001
gdsc-ys_mlops,0.9309,36.7910,0.0145,0.0000,62.9215,0.0000
geovanegodoi_MicroServicesPOC,0.8730,34.6996,0.0183,0.0000,59.0504,-0.0005
googleinterns_typescript-flag-upgrade,0.1040,24.8243,0.0574,0.0000,31.9202,-0.0001
gpsnmeajp_VirtualMotionTracker,0.7941,31.3140,0.0270,0.0000,54.7880,0.0020
gray-panda_grayrepo,0.9126,34.6204,0.0185,0.0000,60.6723,0.0002
greatfarmer_fifarm,0.9225,37.1750,0.0138,0.0000,62.1153,0.0013
gregoryjohnsonjg6_angular-dotnet-core-docker,0.9359,37.9229,0.0127,0.0000,62.9460,-0.0005
gustavung_Graphrec,0.9474,39.5696,0.0105,0.0000,61.4331,0.0015
hamzatugrul_surl,0.8798,36.4621,0.0150,0.0000,58.5802,-0.0014
heli-os_member-invitation-java-springboot,0.9299,38.4394,0.0120,0.0000,62.4692,-0.0020
hex-js_nodejs-hexagonal-boilerplate-ts,0.8544,34.8519,0.0181,0.0000,56.9904,-0.0007
hotshot07_distributed_systems,0.9194,37.6025,0.0132,0.0000,59.7086,-0.0001
hrchlhck_k8s-bigdata,NA,NA,NA,NA,NA,NA
hyeonsangjeon_AWS-LLM-SageMaker,0.3925,26.4664,0.0475,0.0000,43.9516,0.0015
hyeonsangjeon_youtube-dl-nas,0.9261,38.0866,0.0124,0.0000,60.9272,-0.0002
hyper-prog_hasses,0.8791,35.4000,0.0170,0.0000,58.3304,0.0011
hypertrack_live-app-android,0.9273,37.7086,0.0130,0.0000,61.9557,-0.0001
i5ting_stuq-koa,0.8889,35.4479,0.0167,0.0000,57.8188,0.0010
ibm-hyperknowledge_hklib,0.8538,33.6257,0.0208,0.0000,57.0902,0.0053
iceland2k14_Kangrand,0.9016,35.6607,0.0164,0.0000,56.7121,-0.0016
icoxfog417_karura,0.9231,36.7063,0.0146,0.0000,60.9850,0.0001
imamabdulazis_FlutterCleanArchitecture,0.8423,33.7748,0.0205,0.0000,53.8784,-0.0056
inIT-HF_gr-corrsounder,0.7988,32.5952,0.0235,0.0000,53.1743,0.0088
ingeniala_heybluekata,0.9083,36.8082,0.0144,0.0000,60.2618,0.0006
inovex_scrumlr.io,0.8982,37.8189,0.0128,0.0000,56.1972,0.0086
input-output-hk_marlowe-starter-kit,NA,NA,NA,NA,NA,NA
intel_edge-insights-vision,0.5373,27.6232,0.0410,0.0000,47.7845,-0.0011
itays123_partydeck,0.7876,30.9856,0.0280,0.0000,58.6899,0.0004
itselavia_edge-computing-platform-for-deep-learning-apps,0.9262,36.5836,0.0148,0.0000,65.7053,-0.0003
jes_autopatzer,0.9129,36.8452,0.0144,0.0000,61.6812,-0.0003
jinnerbichler_flash-home,0.0642,24.5439,0.0593,0.0000,22.2496,-0.0000
jkahn117_aws-news,0.9057,36.1240,0.0156,0.0000,61.3867,0.0004
jlhood_retweet-leaderboard,0.8772,36.0154,0.0158,0.0000,56.2119,0.0006
jquku_Matrix-Chatbot,0.1317,25.0736,0.0557,0.0000,36.5956,0.0002
jsarcher_zilgraph,0.8941,36.8424,0.0144,0.0000,57.8966,0.0004
jun108059_Elasticsearch-SpringBoot,0.8805,35.5225,0.0167,0.0000,58.3816,0.0008
jzyong_GameServer4g,0.1514,24.9704,0.0564,0.0000,37.3706,0.0002
kaleidot725_Draft,0.9174,37.6259,0.0131,0.0000,61.4111,-0.0000
kansiris_Angular-Interview-Questions-Answers,0.9018,37.6919,0.0130,0.0000,57.5723,0.0049
kerollesroshdi_Cima-,0.1939,25.2241,0.0548,0.0000,38.3521,-0.0005
kineviz-3D-human-pose-tracking_3d-ai-powered-pose-tracking,NA,NA,NA,NA,NA,NA
kpantos_Azure-How-To,0.4286,26.9147,0.0451,0.0000,44.3282,-0.0005
krishnaprasadkv_Linux-Commands,0.9396,38.9180,0.0111,0.0000,57.4022,-0.0007
kryptokrauts_ae-prediction-cards,0.9227,38.1245,0.0124,0.0000,58.7831,0.0008
kubescape_host-scanner,0.8962,36.3998,0.0151,0.0000,56.9820,0.0004
kzh_noob,NA,NA,NA,NA,NA,NA
laziestcoder_Budget_App_JS,0.9176,36.2286,0.0148,0.0000,59.9308,-0.0003
leekoko_Java-Web,0.9275,37.4222,0.0130,0.0000,60.5315,0.0000
leopardslab_gocloud,0.8936,34.4023,0.0189,0.0000,62.9903,0.0028
libremfg_getting-started,0.1809,25.4572,0.0533,0.0000,36.3615,0.0003
linhao1998_ChatGPTClient,0.1212,24.8281,0.0573,0.0000,38.9995,0.0001
little-hands_webdbpress-2019-10-ddd,0.8770,34.5730,0.0187,0.0000,61.1155,-0.0007
liyangbing_rocketmq-http-gateway,0.9216,36.6434,0.0147,0.0000,61.3613,-0.0007
lkmSasanga_fas-web-app,0.9362,38.5053,0.0119,0.0000,62.8156,0.0002
lkravi_kube8aws,0.8919,35.6680,0.0161,0.0000,61.6346,-0.0009
llvm_torch-mlir,0.9162,36.7356,0.0146,0.0000,62.0851,0.0006
lovasoa_SuperLogger,0.9138,37.3474,0.0136,0.0000,60.1523,0.0028
lowes_auditor,0.9270,38.6187,0.0117,0.0000,57.5466,-0.0018
lowtalkers_escape-reality,0.9372,38.6913,0.0116,0.0000,58.8176,0.0001
lubkoKuzenko_FE-Interview-Questions,NA,NA,NA,NA,NA,NA
lvyahui8_http-proxy,0.7939,33.1838,0.0216,0.0000,57.0090,-0.0025
madderle_Capstone-Realtime-Streaming-Analytics,0.9150,36.5393,0.0146,0.0000,60.9220,0.0005
marekq_rss-lambda,0.9203,36.7393,0.0144,0.0000,61.2655,0.0004
marklogic_cloud-enablement-aws,0.9082,36.4134,0.0150,0.0000,61.0101,0.0007
marmarek_qubes-app-u2f,NA,NA,NA,NA,NA,NA
mateuseap_apache-airflow,0.4039,26.3229,0.0482,0.0000,42.2814,0.0002
matrix-io_matrix-malos-zwave,0.7726,31.0692,0.0274,0.0000,50.3410,0.0024
matryx_MatryxPlatform,NA,NA,NA,NA,NA,NA
mbotarro_unijobs,0.5846,29.7143,0.0327,0.0000,60.2709,-0.0000
mcuking_offline-package-webpack-plugin,0.7403,30.2753,0.0255,0.0000,60.8590,-0.0001
mebaysan_Modern-Data-Architecture,0.8939,36.3792,0.0152,0.0000,56.9367,0.0004
medlab_320-online-prototype,NA,NA,NA,NA,NA,NA
mendhak_gpslogger,0.8395,34.6966,0.0184,0.0000,54.8580,0.0042
meshery_meshery,NA,NA,NA,NA,NA,NA
michaelsrichter_azure.owasp,0.8870,35.0843,0.0174,0.0000,56.4839,0.0005
microsoft_azure-realtime-fraud-detection,0.9174,37.2067,0.0137,0.0000,58.1895,-0.0015
microsoft_covid19-BackToWork,0.9257,37.3205,0.0136,0.0000,62.2469,-0.0004
