ImageName,SSIM,PSNR,RMSE,SAM,SRE,UIQ
ParaStation_psmpi,0.1874,26.3902,0.0479,50.5490,43.4346,0.0014
Resurgence-VM-Development_Resurgence,0.5561,38.1132,0.0124,89.7435,58.2085,0.0039
RunnersHi_RunnersHi_Server,0.6896,38.8099,0.0115,89.4261,58.9798,-0.0048
SV-97_HumanResourceMachine,0.6272,37.4093,0.0135,89.0780,58.4427,-0.0018
SafeBreach-Labs_hAFL2,0.7101,36.0964,0.0157,89.3502,59.2724,0.0009
Sanperolo_The-Intelligent-Bike,0.7477,35.7433,0.0163,88.4644,63.3549,0.0017
Scientific-Computing-Lab-NRCN_compar,0.5535,36.2960,0.0153,89.5790,57.7569,-0.0016
SecHack365-Fans_PyJailBreak,0.5756,36.8351,0.0144,89.5410,57.3879,-0.0032
ShiftLeftSecurity_traceleft,0.6775,38.4101,0.0120,89.9078,61.2020,0.0074
Simon-0711_ta_lyrics_sentiment_classification,0.7602,39.3270,0.0108,89.0964,61.7956,0.0038
SimonLdj_hypnolog-server,0.5915,36.4620,0.0150,89.4492,55.8400,0.0021
SocialGouv_archifiltre-docs,0.7753,37.7409,0.0130,89.5883,61.5249,-0.0030
Software-Engineering-DHBW_bikeminer,0.7483,36.6457,0.0147,88.7010,62.0852,0.0044
Speccy-Rom_SpeccyTV,0.6912,38.7065,0.0116,88.4361,60.5057,-0.0018
SpektraSystems_CloudLabs-Azure,0.6044,37.1825,0.0138,88.5862,58.8885,-0.0000
Spiderpig86_SmoresUnderflow,0.7892,39.5114,0.0106,89.9580,64.3065,0.0027
Taymindis_fcgi-function,0.1787,25.9810,0.0502,88.6219,37.8631,0.0012
TestHaters_ctflow,0.7223,36.6237,0.0148,89.4395,61.9720,0.0002
UBC-CIC_Student-Connect-App,0.7940,36.9046,0.0143,89.5785,63.1824,-0.0019
UnoSD_UnoCash,0.7146,38.6530,0.0117,89.1245,60.1356,0.0011
UoA-eResearch_hub-stack,NA,NA,NA,NA,NA,NA
WeBankFinTech_DeFiBus,NA,NA,NA,NA,NA,NA
XenitAB_git-auth-proxy,0.5648,38.2092,0.0123,89.7799,57.1778,0.0004
Xsidelight_flutter_interview_questions,0.2775,29.4875,0.0335,73.3654,49.8617,0.0001
YW-Ma_Algorithms-Visualizer,0.8068,38.6349,0.0117,88.3664,64.9100,0.0015
YashwantChauhan_SDL,0.6799,37.7252,0.0130,89.4721,59.7370,0.0025
ZID-Automat_Controller-ZIDAutomat,0.7177,37.0012,0.0141,86.4411,57.7457,-0.0011
abel-gr_warehouse-robot,0.3812,34.7440,0.0183,89.0581,56.3120,-0.0119
adityajain10_foot365-live-streaming-chatbot-prediction-app-on-aws,0.3947,28.1149,0.0393,88.9963,50.0246,0.0001
afonsocastro_larcc_interface,NA,NA,NA,NA,NA,NA
alanchn31_Movalytics-Data-Warehouse,0.6682,37.8527,0.0128,89.4079,60.0421,-0.0003
alexandredev3_nodejs-clean-architeture,0.5003,33.7057,0.0206,87.9693,55.0952,-0.0003
alexprut_earth-defender,0.6147,38.8101,0.0115,88.8786,58.4285,0.0010
alextanhongpin_node-rest,0.6415,32.7109,0.0231,89.8576,55.4545,0.0035
alfredcs_immersion_day_labs,0.5750,35.3752,0.0170,89.4944,58.1223,0.0028
aliyun_packagist-mirror,0.1481,25.3580,0.0540,22.6738,45.3438,-0.0008
allegroai_clearml-agent,0.7208,36.0448,0.0158,89.8408,62.1093,-0.0001
andersonkmi_credit-card-bindb-service-aws,0.7193,33.1895,0.0219,89.8080,61.0412,0.0001
andrempmattos_harsh-payload,0.4581,36.3403,0.0152,87.3111,58.6428,-0.0085
anjuchamantha_EMonitor,0.6377,38.4125,0.0120,89.5816,59.6151,0.0017
ankithans_codeX,0.5254,38.0383,0.0125,89.3558,56.7775,0.0015
annashres_CustomerBot,0.5763,32.7845,0.0229,89.8025,58.6956,-0.0000
anvasquezre_sabiduria_asegurada_experiments,0.5629,36.3362,0.0152,87.5708,57.2310,-0.0021
apache_apisix-dashboard,0.6863,36.8608,0.0144,89.7897,60.3963,-0.0017
apigee_consumer-data-standards-au,0.6680,37.1060,0.0140,89.7879,58.0985,0.0055
argrecsys_argael,0.3872,27.9564,0.0400,50.3601,54.1097,0.0026
arkaneshiro_Sound-Zone,0.7111,35.5617,0.0167,87.3633,61.3223,-0.0048
ashavijit_Face-Find,0.7485,37.8907,0.0127,89.9225,63.4804,-0.0018
aurelien-m_raspberrypi-rustpy,0.6519,32.4471,0.0239,89.8205,57.1423,-0.0025
avarghesein_ActiveX.NET,0.5259,35.6757,0.0165,89.7552,56.5672,-0.0014
aws-solutions_automated-security-response-on-aws,0.6728,37.3527,0.0136,89.0018,61.7546,0.0040
aws-solutions_iot-device-simulator,0.0324,24.6520,0.0585,9.4143,29.3894,0.0002
awslabs_benchmark-ai,0.4987,36.7445,0.0145,86.9811,56.5234,0.0065
azuregomez_SecurePaaS,0.7872,38.6733,0.0117,89.7226,63.3911,0.0011
badr42_oke_A1,0.5733,39.0388,0.0112,89.7665,59.5922,-0.0033
balajich_resilience4j-helloworld,0.5850,36.6876,0.0146,87.8780,59.9643,0.0026
ballerina-platform_asyncapi-tools,0.6996,38.5399,0.0118,89.7795,61.9629,-0.0025
batatero_arquiteturaPHP00,0.7541,36.9259,0.0142,88.4395,62.8760,-0.0007
bcgov_embc-ess,NA,NA,NA,NA,NA,NA
becloudway_serverless-data-pipeline,0.7248,38.0070,0.0126,89.7455,61.7668,-0.0000
beston123_Tarzan,0.7540,37.4792,0.0134,89.3798,62.5169,0.0003
bianjieai_tibc,0.4367,35.3023,0.0172,85.5121,55.4384,-0.0019
blentle_hikarikeeper,0.4910,28.9359,0.0357,68.4959,54.2398,0.0004
blockchain-signaling-system_bloss-core,0.7603,34.4574,0.0189,89.3807,60.7366,-0.0002
bluekiri_mlab,0.5054,37.2035,0.0138,88.6918,57.0264,-0.0073
boot2podman_machine,0.4661,35.9648,0.0159,88.9068,53.2910,-0.0040
brightzheng100_instana-handson-labs,0.6110,36.0451,0.0158,88.6817,60.3400,-0.0022
btcpayserver_btcpayserver-doc,0.5690,30.6913,0.0292,81.5148,54.9740,-0.0007
calmato_gran-book,0.6593,35.0310,0.0177,89.1829,59.8650,-0.0013
cap-ntu_Video-to-Retail-Platform,0.6871,38.3516,0.0121,88.0372,58.9792,0.0046
caraml-dev_turing,0.7673,36.6716,0.0147,89.8834,64.2013,0.0040
castle-finance_vault-transaction-indexer,0.6822,38.3559,0.0121,89.6006,62.4189,0.0003
chaitin_veinmind-tools,0.4713,39.3776,0.0107,89.9368,59.1406,-0.0003
chirgjin_track-my-events,0.8173,41.5852,0.0083,89.9582,63.6719,0.0007
chrispiro_deploy_plotly_app_on_gcp,0.7292,37.5298,0.0133,89.0789,59.7264,0.0002
chsakell_planet-scale-azure,0.2093,26.0727,0.0497,87.8346,39.3372,0.0010
clemgbld_blog_back_office,0.7294,39.6368,0.0104,89.8692,62.2239,0.0070
codahale_sneaker,0.0859,25.3273,0.0542,19.9894,38.3058,0.0000
codestates_BEB-05-LeeSea,NA,NA,NA,NA,NA,NA
cordon-thiago_airflow-spark,0.5792,38.2587,0.0122,89.8770,57.8897,-0.0052
coverage-robot_core,0.8192,39.6814,0.0104,89.7894,64.6712,-0.0011
danielfm_prometheus-for-developers,0.7040,37.0537,0.0140,88.9135,61.7791,-0.0008
darrenyao87_tnn-models,0.6292,37.0346,0.0141,88.9130,60.6604,0.0132
david3107_squatm3gator,0.6850,35.0562,0.0177,88.5022,59.4294,-0.0000
davidlandry93_glo4001,0.6048,34.7619,0.0183,89.4841,57.9105,-0.0009
de1ux_statlord,0.6829,39.2640,0.0109,89.6227,59.8759,-0.0041
decentraland_catalyst,NA,NA,NA,NA,NA,NA
dich1_bookshelf-web,0.6733,37.0132,0.0141,89.2978,60.7264,0.0025
doitintl_banias,0.6724,39.2662,0.0109,89.6920,59.9410,0.0042
domingo1021_Bunny-code,0.7350,37.5299,0.0133,88.6660,62.3953,-0.0012
dowjones_hammer,0.6554,37.0799,0.0140,89.1730,60.2301,0.0044
dsc-sookmyung_2023-mention-all-SolutionChallenge,0.7687,38.2560,0.0122,89.2106,62.4660,-0.0003
dspace-group_simphera-reference-architecture-azure,0.7853,38.3410,0.0121,89.0393,64.2023,-0.0013
duanfuxiang0_MysqlMigrationTool,0.7520,39.2173,0.0109,89.9412,61.7041,0.0022
dwt0317_Search_Adserver,0.5700,36.2324,0.0154,89.0749,57.8494,0.0032
dylanvanh_MunchOut,0.7791,38.1412,0.0124,89.0300,65.0572,-0.0007
eProsima_FIWARE-SH,0.4215,27.5652,0.0419,54.7935,54.0664,0.0001
eProsima_Integration-Service,0.2240,25.6684,0.0521,29.1602,47.9147,0.0004
ebu_PlugIt,0.5996,37.3295,0.0136,88.3205,57.8450,-0.0046
elloza_Android-Developer-Certification,0.6936,37.8538,0.0128,89.1375,61.8537,0.0025
elpapi42_deep-deblurring,0.7003,37.0626,0.0140,89.7933,61.6256,0.0004
emreturgutce_stock-management,0.7504,37.2562,0.0137,89.8208,62.6501,-0.0007
eqbal_CarND_Capstone_CarX,0.7182,37.0306,0.0141,88.8728,60.6238,-0.0004
ertis-research_lwm2m-blockchain,0.7055,35.6845,0.0164,87.6953,60.6293,-0.0002
ev2900_OpenSearch_Dashboard_Nginx_Proxy,0.6988,38.4866,0.0119,89.5825,60.1651,0.0008
exmgr_GatewayXM,0.1072,25.8149,0.0512,31.4637,42.9764,0.0011
fdrennan_ndexr-platform,0.0106,24.6132,0.0588,7.3603,26.5037,-0.0007
fecgov_fec-eregs,0.6392,37.5511,0.0133,89.5983,60.8380,0.0018
florianhoehn_sf-apex-rest-api,0.7153,35.8663,0.0161,89.8485,61.2975,-0.0007
fredrikhgrelland_data-mesh,0.5408,39.8703,0.0102,89.9454,57.8178,0.0044
freenowtech_AndroidCI,0.5753,38.4332,0.0120,89.7421,64.5285,-0.0008
gabrielfarah_OpenHub,0.4055,36.1426,0.0156,88.8505,57.2196,0.0026
gaiax_fLibra,0.5996,36.9336,0.0142,89.3719,56.9538,-0.0010
gapfish_deployer,0.3945,34.2533,0.0194,89.7690,53.2172,-0.0038
gcba-iris_iris,0.0715,24.9142,0.0568,13.6707,33.2546,0.0003
gdsc-ys_mlops,0.7974,37.3591,0.0136,89.0163,63.2057,0.0002
geovanegodoi_MicroServicesPOC,0.6173,35.6406,0.0165,89.2838,59.5511,0.0003
googleinterns_typescript-flag-upgrade,0.0526,24.7072,0.0582,7.5290,31.8454,-0.0001
gpsnmeajp_VirtualMotionTracker,0.6004,31.4992,0.0266,89.8310,54.8857,0.0052
gray-panda_grayrepo,0.7353,34.6941,0.0184,89.8638,60.7223,0.0007
greatfarmer_fifarm,0.7091,36.9474,0.0142,89.3057,61.9929,-0.0077
gregoryjohnsonjg6_angular-dotnet-core-docker,0.7681,37.4553,0.0134,89.2425,62.7063,-0.0023
gustavung_Graphrec,0.7590,39.7793,0.0103,89.5430,61.5399,0.0013
hamzatugrul_surl,0.5965,37.9787,0.0126,89.4028,59.3309,-0.0049
heli-os_member-invitation-java-springboot,0.6963,39.4932,0.0106,89.9078,62.9922,-0.0009
hex-js_nodejs-hexagonal-boilerplate-ts,0.5349,35.1878,0.0174,86.3123,57.1578,0.0007
hotshot07_distributed_systems,0.6457,38.5950,0.0118,89.8745,60.2077,-0.0025
hrchlhck_k8s-bigdata,NA,NA,NA,NA,NA,NA
hyeonsangjeon_AWS-LLM-SageMaker,0.2253,26.4137,0.0478,88.7307,43.9266,-0.0010
hyeonsangjeon_youtube-dl-nas,0.7326,38.8371,0.0114,89.5062,61.3144,-0.0013
hyper-prog_hasses,0.5528,34.6798,0.0185,88.2487,57.9831,0.0007
hypertrack_live-app-android,0.7569,38.2124,0.0123,89.0638,62.2131,-0.0015
i5ting_stuq-koa,0.6413,35.2880,0.0172,89.0351,57.7035,0.0002
ibm-hyperknowledge_hklib,0.5821,33.4839,0.0212,81.2245,57.0185,0.0015
iceland2k14_Kangrand,0.5761,36.1688,0.0155,89.8578,57.0083,-0.0024
icoxfog417_karura,0.7292,36.6549,0.0147,89.4392,60.9577,-0.0003
imamabdulazis_FlutterCleanArchitecture,0.4219,33.5064,0.0211,87.3053,53.7476,-0.0067
inIT-HF_gr-corrsounder,0.2914,32.5791,0.0235,83.7158,53.1668,-0.0029
ingeniala_heybluekata,NA,NA,NA,NA,NA,NA
inovex_scrumlr.io,0.4657,37.7175,0.0130,89.1419,56.1487,-0.0024
input-output-hk_marlowe-starter-kit,0.5520,36.7389,0.0146,88.4936,58.2161,0.0013
intel_edge-insights-vision,NA,NA,NA,NA,NA,NA
itays123_partydeck,0.6645,31.0577,0.0280,89.8247,58.7569,0.0013
itselavia_edge-computing-platform-for-deep-learning-apps,0.7822,36.5517,0.0149,89.8875,65.7025,0.0003
jes_autopatzer,0.7559,37.9238,0.0127,87.6673,62.2205,0.0031
jinnerbichler_flash-home,0.0133,24.5364,0.0593,5.0781,22.2408,-0.0004
