ImageName,SSIM,PSNR,RMSE,SAM,SRE,UIQ
codahale_sneaker,0.2041,25.3235,0.0542,0.0000,38.3104,-0.0011
codestates_BEB-05-LeeSea,0.9154,36.1389,0.0154,0.0000,59.5424,0.0001
cordon-thiago_airflow-spark,0.9346,39.3943,0.0107,0.0000,58.4597,0.0004
coverage-robot_core,0.9454,39.0666,0.0111,0.0000,64.3555,-0.0002
danielfm_prometheus-for-developers,0.9120,36.8924,0.0143,0.0000,61.6959,0.0008
darrenyao87_tnn-models,0.9159,36.8066,0.0144,0.0000,60.5405,0.0008
david3107_squatm3gator,0.8894,34.8167,0.0182,0.0000,59.3050,0.0003
davidlandry93_glo4001,0.8894,34.3859,0.0190,0.0000,57.7345,-0.0007
de1ux_statlord,0.9312,39.3717,0.0107,0.0000,59.9297,-0.0006
decentraland_catalyst,NA,NA,NA,NA,NA,NA
dich1_bookshelf-web,NA,NA,NA,NA,NA,NA
doitintl_banias,0.9537,40.6251,0.0093,0.0000,60.6381,0.0004
domingo1021_Bunny-code,0.9257,37.4240,0.0135,0.0000,62.3434,0.0002
dowjones_hammer,0.9077,37.0364,0.0140,0.0000,60.2112,-0.0017
dsc-sookmyung_2023-mention-all-SolutionChallenge,0.9470,39.2244,0.0109,0.0000,62.9555,0.0009
dspace-group_simphera-reference-architecture-azure,0.9361,38.3161,0.0121,0.0000,64.1917,-0.0002
duanfuxiang0_MysqlMigrationTool,0.9394,39.5732,0.0105,0.0000,61.8824,0.0010
dwt0317_Search_Adserver,0.9032,36.3501,0.0150,0.0000,57.9173,0.0018
dylanvanh_MunchOut,0.9458,38.5277,0.0118,0.0000,65.2774,-0.0002
eProsima_FIWARE-SH,0.5296,27.5381,0.0420,0.0000,54.0675,-0.0004
eProsima_Integration-Service,0.2854,25.7388,0.0516,0.0000,47.9471,0.0003
ebu_PlugIt,0.8943,36.6323,0.0147,0.0000,57.5024,-0.0001
elloza_Android-Developer-Certification,0.9377,38.7967,0.0115,0.0000,62.3309,0.0004
elpapi42_deep-deblurring,0.9399,37.6543,0.0130,0.0000,61.9034,0.0002
emreturgutce_stock-management,0.9339,37.3087,0.0136,0.0000,62.6656,-0.0009
eqbal_CarND_Capstone_CarX,0.9180,36.9506,0.0141,0.0000,60.6037,-0.0009
ertis-research_lwm2m-blockchain,0.9092,35.9311,0.0160,0.0000,60.7510,-0.0005
ev2900_OpenSearch_Dashboard_Nginx_Proxy,NA,NA,NA,NA,NA,NA
exmgr_GatewayXM,0.3049,25.8779,0.0508,0.0000,43.0163,0.0000
