ImageName,SSIM,PSNR,RMSE,SAM,SRE,UIQ
jun108059_Elasticsearch-SpringBoot,0.6072,35.7398,0.0163,89.3988,58.4833,-0.0004
jzyong_GameServer4g,0.0738,24.9149,0.0568,12.5660,37.3323,0.0003
kaleidot725_Draft,0.3841,37.3331,0.0136,88.6692,61.2650,-0.0023
kansiris_Angular-Interview-Questions-Answers,0.5327,38.6753,0.0116,89.9034,58.0768,-0.0001
kerollesroshdi_Cima-,0.1054,25.2303,0.0548,17.2534,38.3473,-0.0052
kineviz-3D-human-pose-tracking_3d-ai-powered-pose-tracking,0.6628,36.3984,0.0151,89.8877,59.7207,-0.0015
kpantos_Azure-How-To,0.2086,26.8003,0.0457,42.3773,44.2726,0.0003
krishnaprasadkv_Linux-Commands,0.6287,39.3162,0.0108,89.9356,57.6575,-0.0010
kryptokrauts_ae-prediction-cards,0.6746,39.6615,0.0104,89.5871,59.5489,0.0055
kubescape_host-scanner,0.5627,36.8963,0.0143,87.4195,57.2298,0.0001
kzh_noob,NA,NA,NA,NA,NA,NA
laziestcoder_Budget_App_JS,0.6997,37.3503,0.0136,89.9442,60.7915,0.0011
leekoko_Java-Web,0.7507,37.6611,0.0131,89.9415,60.6763,0.0025
leopardslab_gocloud,0.0361,25.2398,0.0547,23.0769,58.3086,-0.0002
libremfg_getting-started,0.0384,25.1001,0.0556,22.2772,36.1953,0.0013
linhao1998_ChatGPTClient,0.0055,24.9499,0.0566,10.8075,39.0444,0.0001
little-hands_webdbpress-2019-10-ddd,0.6884,34.9383,0.0179,84.3054,61.2987,-0.0049
liyangbing_rocketmq-http-gateway,0.7797,36.8854,0.0143,89.9275,61.4902,0.0055
lkmSasanga_fas-web-app,0.7515,34.8627,0.0181,88.7940,61.6041,-0.0013
lkravi_kube8aws,0.3516,28.2530,0.0387,61.1873,57.6751,-0.0001
llvm_torch-mlir,0.7302,37.2150,0.0138,87.7952,62.3256,-0.0013
lovasoa_SuperLogger,0.7293,38.7363,0.0116,89.2282,60.8549,0.0001
lowes_auditor,0.5648,38.0255,0.0126,89.2569,57.2529,-0.0016
lowtalkers_escape-reality,0.6695,38.5940,0.0118,89.4570,58.7682,-0.0035
lubkoKuzenko_FE-Interview-Questions,0.4755,39.4768,0.0106,89.9486,58.4998,-0.0017
lvyahui8_http-proxy,0.4775,33.3205,0.0216,87.7015,57.1217,0.0140
madderle_Capstone-Realtime-Streaming-Analytics,0.7306,39.5592,0.0105,89.9354,62.2432,0.0018
marekq_rss-lambda,0.7185,39.4446,0.0107,89.9470,62.4887,0.0028
marklogic_cloud-enablement-aws,0.6707,36.1757,0.0155,88.5566,60.8837,0.0048
marmarek_qubes-app-u2f,NA,NA,NA,NA,NA,NA
mateuseap_apache-airflow,0.2713,26.3367,0.0482,88.7384,42.2873,0.0008
matrix-io_matrix-malos-zwave,0.3695,31.0656,0.0280,89.7535,50.3615,0.0033
matryx_MatryxPlatform,NA,NA,NA,NA,NA,NA
mbotarro_unijobs,0.5400,28.0598,0.0395,52.6433,60.2938,-0.0003
mcuking_offline-package-webpack-plugin,0.5853,30.0881,0.0313,89.8323,60.5454,0.0005
mebaysan_Modern-Data-Architecture,0.4845,36.0743,0.0157,89.5571,56.7806,-0.0038
medlab_320-online-prototype,0.5261,37.2061,0.0138,89.0104,55.7504,-0.0022
mendhak_gpslogger,0.4992,34.7586,0.0183,84.8229,54.8878,-0.0050
meshery_meshery,0.5281,28.9128,0.0358,89.4968,54.9006,-0.0009
michaelsrichter_azure.owasp,0.5704,35.2622,0.0173,89.8888,56.6225,-0.0002
microsoft_azure-realtime-fraud-detection,0.5562,37.8177,0.0129,89.3039,58.5467,-0.0028
microsoft_covid19-BackToWork,0.7567,37.5970,0.0132,89.3268,62.3958,0.0006
mincloud1501_MSA_miniProject,0.6689,36.2234,0.0154,89.9234,57.5584,0.0041
minism_hotel,0.0820,25.0316,0.0560,12.9207,35.5177,-0.0010
miztiik_aws-real-time-use-cases,0.1185,25.3484,0.0540,17.9718,40.1778,-0.0015
mrubash1_trainspotting,0.6608,32.8355,0.0228,83.0293,58.4619,0.0011
mxaviersmp_spotify-tracker,0.8214,37.7537,0.0130,89.7974,64.0345,0.0017
nasa_cFS,NA,NA,NA,NA,NA,NA
ndsev_zswag,0.3259,28.8622,0.0360,61.4275,50.5518,0.0002
nforge_devnote,0.4729,36.2396,0.0154,88.8996,57.2348,0.0073
nightingaleproject_Reference-Client,0.5401,36.6246,0.0147,87.9641,56.3973,-0.0041
nikmis_xentrace-analysis,0.5411,34.9731,0.0178,86.7793,55.9219,0.0027
nrephi_jupyter-spark-hadoop-docker,0.4116,29.7443,0.0326,86.7665,53.8031,-0.0030
numerica-ideas_ni-microservice-nodejs,0.5682,37.4626,0.0134,89.6582,59.4585,0.0074
odh-labs_predictive-maint,0.7542,36.1670,0.0155,88.8873,63.5789,0.0025
onlybakam_reinvent2022-vote-app,0.5608,33.4562,0.0212,88.2695,55.7505,0.0016
onprem_foundry,0.7180,38.3631,0.0121,89.6922,60.4158,-0.0020
oovk_dataengg-covid19-aws,0.5115,37.2659,0.0137,89.8157,59.3384,-0.0012
open-risk_Open_Risk_API,0.6097,37.9477,0.0127,89.5828,58.5475,0.0040
openshift_configuration-anomaly-detection,0.1425,25.6064,0.0524,87.6689,38.2884,0.0006
opstree_OT-Microservices-Training,0.5339,38.1884,0.0123,89.9282,58.2311,0.0007
oracle-quickstart_oci-confluent,0.5857,33.5628,0.0210,89.8181,58.3805,0.0003
oracle-quickstart_oci-jenkins,0.6333,39.2917,0.0108,89.6870,60.7818,-0.0006
orchsym_runtime,NA,NA,NA,NA,NA,NA
pacmacro_pm-server-spring,0.6907,37.1666,0.0139,87.6476,58.1599,-0.0004
padok-team_dojo-terraform-aws-security,0.5416,38.8011,0.0115,89.9001,58.0961,-0.0074
pagopa_pn-infra,0.6693,38.1825,0.0123,89.6191,59.8047,-0.0025
pau-minoves_jseats,0.6576,33.5008,0.0211,83.3325,57.9376,0.0011
pgrignaffini_AlgoCrowd,0.6386,38.8352,0.0114,88.4432,58.1917,-0.0020
philipplackner_IvyWallet-PL_Version,NA,NA,NA,NA,NA,NA
qaware_cloud-native-weather-javaee,0.0103,25.0886,0.0557,21.7804,54.6092,-0.0003
qnib_qframe,0.3545,29.7530,0.0325,89.4325,48.5140,0.0016
quasirsg_Henry-M3,0.5907,37.6400,0.0131,89.6425,56.7962,-0.0019
qunarcorp_m_adr_qapm_open_source,0.6563,35.9693,0.0159,89.9045,58.8168,-0.0035
ra1028_VueFlux,0.0206,24.5205,0.0594,6.6219,24.8815,-0.0009
rackerlabs_scantron,0.0381,24.9018,0.0569,17.4448,34.2220,0.0003
redbadger_crux,NA,NA,NA,NA,NA,NA
rinkako_CStoreDBMS,0.6196,35.2545,0.0173,86.6237,58.4615,-0.0035
rubenbupe_proyectos-data,0.7041,34.3510,0.0192,1.5478,38.2520,-0.0004
ruoccofabrizio_azure-open-ai-embeddings-qna,0.6697,35.8730,0.0161,87.8565,59.2480,-0.0033
s-sokolko_smev3_adapter_service,0.5884,38.8238,0.0115,89.5895,57.8573,-0.0034
securesecrets_shadeswap,0.5960,38.2680,0.0122,88.4857,58.2777,-0.0054
serverdevcamp_camp4_quadcore,0.0091,26.0920,0.0496,21.8524,53.2718,0.0011
sfujiwara_terraform-google-ai-platform-notification,0.0065,24.6708,0.0584,8.2656,23.6951,0.0004
shawntabrizi_Ethereum-Twitter-Bounty,0.6593,36.3477,0.0152,89.2355,59.3690,-0.0037
