ImageName,SSIM,PSNR,RMSE,SAM,SRE,UIQ
sugarlabs_musicblocks-v4-lib,0.7799,37.1235,0.0139,89.2216,62.0143,-0.0003
sup2is_e-commerce-project,0.4901,35.8164,0.0162,89.6895,59.4129,-0.0006
swir-rs_swir,0.4256,29.7226,0.0326,66.7552,52.3086,-0.0003
takoko55_LectureLens,0.3428,27.3970,0.0427,89.3194,44.9633,-0.0002
tamu-datathon-org_galaxy,0.8311,37.7565,0.0129,87.7923,65.9628,0.0013
tarhses_esp-alarm-clock,0.5320,36.5742,0.0148,87.4139,58.6575,0.0041
teamgram_teamgram-server,0.6453,37.2578,0.0137,89.5170,62.1064,0.0001
terrenjpeterson_javawatch,0.5602,35.8182,0.0162,88.3526,57.9502,0.0072
thangchung_practical-dapr,0.5468,33.9564,0.0201,89.2119,57.4082,0.0035
thill_kafkacap,0.6450,38.8847,0.0114,88.3935,58.6888,0.0000
today-real-estate_today-real-estate_front-end,0.6769,38.1838,0.0123,89.7822,59.8984,-0.0006
turkcellcloud_jupyter-openshift,0.5289,33.9913,0.0200,87.5312,56.8133,-0.0078
unnmdnwb3_dora,0.5825,36.3342,0.0153,89.5117,59.3615,0.0047
usds_justice40-tool,NA,NA,NA,NA,NA,NA
ut-ims-robotics_robotont,0.4112,35.4972,0.0168,88.6146,55.1789,-0.0046
vectranetworks_AWS-Traffic-Mirroring-Session-Manager,0.5888,37.7459,0.0130,88.4172,57.4946,-0.0064
victor369basu_Real-time-stock-market-prediction,0.5965,36.2128,0.0155,86.8741,57.0627,0.0037
victorshinya_serverless-chatbot,0.7899,40.6430,0.0093,89.9410,62.5998,0.0012
vinijmoura_Azure-DevOps,0.6227,35.0036,0.0178,89.9411,56.2535,-0.0003
vishipayyallore_blazorwasm-apim-api-sql-redis,0.6554,39.2369,0.0109,89.8185,61.5880,-0.0008
whtngus_whtngus.github.io,0.5441,34.2774,0.0193,89.1948,54.7473,-0.0034
wso2_chef-apim,0.5007,32.9597,0.0225,89.8056,55.9045,-0.0024
xinsongyan_talos_pal_locomotion_slmc,0.6375,35.2086,0.0174,89.8701,59.1213,-0.0005
xydo1990_mlops_zoomcamp_homework,0.6787,38.3282,0.0121,89.2686,61.6297,-0.0019
yoshixmk_remarks,0.6190,36.8262,0.0144,88.9896,58.5374,-0.0017
yuwen123441_NVMeAutomation,0.6097,36.7230,0.0146,89.9266,57.2006,-0.0054
zalando-incubator_fabric-gateway,0.1414,26.0588,0.0498,32.6794,43.2546,-0.0031
zeromicro_zero-doc,0.7372,35.2953,0.0172,89.8058,63.5406,0.0047
zeropaper_visual-fiha,0.5382,36.7704,0.0145,87.0776,57.3852,-0.0027
zmyzheng_TweetMap,0.6721,37.0589,0.0140,88.2066,60.1414,0.0026
zoolhelmy_ESP8266-Weather-Station,0.5830,36.4825,0.0150,88.7964,57.7984,-0.0012
zwt-sdk_zwt,0.3795,31.1243,0.0278,82.9330,51.4590,0.0007
