filename,image1,image2,vgg16_cosine_similarity
0xMelkor_ethereum-node,0xMelkor_ethereum-node.png,0xMelkor_ethereum-node.png,0.19959213587924962
23fa-cpsc490_canyough,23fa-cpsc490_canyough.png,23fa-cpsc490_canyough.png,0.28426364033994467
2WAY_Design,2WAY_Design.jpg,2WAY_Design.png,0.3832372310081189
AhmedAbdelGawadFarag_Shams-Personal-Assistant,AhmedAbdelGawadFarag_Shams-Personal-Assistant.png,AhmedAbdelGawadFarag_Shams-Personal-Assistant.png,0.27626589444885963
AmnisIO_AmnisIO,AmnisIO_AmnisIO.png,AmnisIO_AmnisIO.png,0.33261311992668563
AndreasM009_AadApiGatekeeper,AndreasM009_AadApiGatekeeper.png,AndreasM009_AadApiGatekeeper.png,0.1271193947449386
ArnBaudzus_FluxSurfer,ArnBaudzus_FluxSurfer.jpg,ArnBaudzus_FluxSurfer.png,0.25725629524063975
Azure_AzureStack-QuickStart-Templates,Azure_AzureStack-QuickStart-Templates.png,Azure_AzureStack-QuickStart-Templates.png,0.4568200653596566
BoraxTheClean_DevelopmentMachine,BoraxTheClean_DevelopmentMachine.png,BoraxTheClean_DevelopmentMachine.png,0.2730637563370295
CMU-RERC-APT_tiramisu3-pr,CMU-RERC-APT_tiramisu3-pr.png,CMU-RERC-APT_tiramisu3-pr.png,0.13340532868778676
CMUChimpsLab_Peekaboo,CMUChimpsLab_Peekaboo.jpeg,CMUChimpsLab_Peekaboo.png,0.2794512821954662
CodisLabs_codis,CodisLabs_codis.png,CodisLabs_codis.png,0.24992370855928392
Connor1996_Pokemon,Connor1996_Pokemon.png,Connor1996_Pokemon.png,0.4858287436252281
Cpanchal1_Chatbot101-with-AWS-Lambda,Cpanchal1_Chatbot101-with-AWS-Lambda.png,Cpanchal1_Chatbot101-with-AWS-Lambda.png,0.21286674938168515
Crazy0416_KnowledgeGraph,Crazy0416_KnowledgeGraph.png,Crazy0416_KnowledgeGraph.png,0.2965902882108298
DJMcK_aws-lake-training,DJMcK_aws-lake-training.png,DJMcK_aws-lake-training.png,0.20139993083886676
DanNguyenN_CompassUTD,DanNguyenN_CompassUTD.png,DanNguyenN_CompassUTD.png,0.14436419958197966
DecenterApps_ResistanceProtocol,DecenterApps_ResistanceProtocol.png,DecenterApps_ResistanceProtocol.png,0.38557196424097384
DehengYang_APRConfig,DehengYang_APRConfig.jpg,DehengYang_APRConfig.png,0.2066118369564145
DevOps-Represent_devopsgirls-bootcamp-cn-2,DevOps-Represent_devopsgirls-bootcamp-cn-2.png,DevOps-Represent_devopsgirls-bootcamp-cn-2.png,0.301555918455644
EMERIC237_Restaurant-reservation-app,EMERIC237_Restaurant-reservation-app.png,EMERIC237_Restaurant-reservation-app.png,0.1785050013151157
EOS-Nation_dfuse-docs,EOS-Nation_dfuse-docs.png,EOS-Nation_dfuse-docs.png,0.26951294620430566
Elkinmt19_feature-hero-ml,Elkinmt19_feature-hero-ml.png,Elkinmt19_feature-hero-ml.png,0.3713003500341221
Enterprise-CMCS_macpro-appian-connector,Enterprise-CMCS_macpro-appian-connector.png,Enterprise-CMCS_macpro-appian-connector.png,0.37326288030196486
FPriv_factom-harmony-connect-python-sdk,FPriv_factom-harmony-connect-python-sdk.jpg,FPriv_factom-harmony-connect-python-sdk.png,0.5057753223501006
Fenkey_irma,Fenkey_irma.png,Fenkey_irma.png,0.24142213464055984
Fintan-contents_case-studies,Fintan-contents_case-studies.png,Fintan-contents_case-studies.png,0.19217311851731633
FudanOCR_FudanOCR,FudanOCR_FudanOCR.jpeg,FudanOCR_FudanOCR.png,0.1723047639391332
GoogleCloudPlatform_analytics-componentized-patterns,GoogleCloudPlatform_analytics-componentized-patterns.png,GoogleCloudPlatform_analytics-componentized-patterns.png,0.26188885029252407
GoogleCloudPlatform_datacatalog-tag-engine,GoogleCloudPlatform_datacatalog-tag-engine.png,GoogleCloudPlatform_datacatalog-tag-engine.png,0.4418574374061791
GoogleCloudPlatform_gke-pubsub-websocket-adapter,GoogleCloudPlatform_gke-pubsub-websocket-adapter.png,GoogleCloudPlatform_gke-pubsub-websocket-adapter.png,0.30707063318893046
IBMDeveloperMEA_YPDL-Recurrent-Neural-Networks-using-TensorFlow-Keras,IBMDeveloperMEA_YPDL-Recurrent-Neural-Networks-using-TensorFlow-Keras.png,IBMDeveloperMEA_YPDL-Recurrent-Neural-Networks-using-TensorFlow-Keras.png,0.21841740658376507
IBM_cognos-analytics-to-visualize-business-data,IBM_cognos-analytics-to-visualize-business-data.png,IBM_cognos-analytics-to-visualize-business-data.png,0.32043145880282453
IBM_customer-sentiment-on-seller-quality-nlu-cp4d,IBM_customer-sentiment-on-seller-quality-nlu-cp4d.png,IBM_customer-sentiment-on-seller-quality-nlu-cp4d.png,0.3624901996970724
IBM_datastax-cassandra-clickstream,IBM_datastax-cassandra-clickstream.png,IBM_datastax-cassandra-clickstream.png,0.31835709312594873
IBM_ios-mapkit-indoor-map,IBM_ios-mapkit-indoor-map.png,IBM_ios-mapkit-indoor-map.png,0.4069394704728708
IBM_kubernetes-storage,IBM_kubernetes-storage.png,IBM_kubernetes-storage.png,0.28964586586361596
IBM_logdna-cos,IBM_logdna-cos.png,IBM_logdna-cos.png,0.3194528169070392
IBM_spectrum-protect-sppmon,IBM_spectrum-protect-sppmon.PNG,IBM_spectrum-protect-sppmon.png,0.3683264191278681
