ImageName,SSIM,PSNR,RMSE,SAM,SRE,UIQ
OpenRoberta_robertalab-ev3dev,0.5039,31.8286,0.0256,82.0667,50.6486
OpiumProtocol_opium-protocol-v2,0.7471,37.4211,0.0135,89.6399,60.5072
ParaStation_psmpi,0.1924,26.3410,0.0482,49.3396,43.4084
Resurgence-VM-Development_Resurgence,0.5794,37.7986,0.0129,89.6859,58.0393
RunnersHi_RunnersHi_Server,0.6545,36.3857,0.0152,89.3154,57.8102
SV-97_HumanResourceMachine,0.7214,38.5743,0.0118,89.0729,59.0252
SafeBreach-Labs_hAFL2,0.7034,35.7081,0.0164,89.2673,59.0007
Sanperolo_The-Intelligent-Bike,0.7823,35.9589,0.0159,88.4401,63.4798
Scientific-Computing-Lab-NRCN_compar,0.5850,36.0839,0.0157,89.4965,57.6450
SecHack365-Fans_PyJailBreak,0.6406,37.1804,0.0138,89.3679,57.6272
ShiftLeftSecurity_traceleft,0.6930,37.4102,0.0135,89.8094,60.7445
Simon-0711_ta_lyrics_sentiment_classification,0.8429,39.5048,0.0106,88.6361,61.9364
SimonLdj_hypnolog-server,0.6735,36.4745,0.0150,88.9849,55.8215
SocialGouv_archifiltre-docs,0.7855,38.4161,0.0120,89.5929,61.8793
Software-Engineering-DHBW_bikeminer,0.8042,37.0368,0.0141,88.7531,62.2929
Speccy-Rom_SpeccyTV,0.7186,37.6870,0.0131,88.3654,60.0368
SpektraSystems_CloudLabs-Azure,0.6543,37.1964,0.0138,88.6005,59.0164
Spiderpig86_SmoresUnderflow,0.8329,38.4487,0.0120,89.9688,63.8852
Taymindis_fcgi-function,0.2197,25.8299,0.0511,88.5452,37.7979
TestHaters_ctflow,0.8001,36.0873,0.0157,89.4219,61.7080
UBC-CIC_Student-Connect-App,0.8298,35.8892,0.0161,89.5859,62.6710
UnoSD_UnoCash,0.8001,38.6480,0.0117,89.1384,60.1419
UoA-eResearch_hub-stack,0.7413,36.0626,0.0157,89.6226,61.3758
WeBankFinTech_DeFiBus,0.4262,36.9482,0.0142,89.3119,58.3243
XenitAB_git-auth-proxy,0.6669,37.8062,0.0129,89.6430,56.9706
Xsidelight_flutter_interview_questions,0.3398,29.3966,0.0339,73.4257,49.8196
YW-Ma_Algorithms-Visualizer,0.8116,38.0728,0.0125,88.2551,64.6287
YashwantChauhan_SDL,0.7714,37.6595,0.0131,88.6857,59.7494
ZID-Automat_Controller-ZIDAutomat,0.7106,36.1877,0.0155,86.2547,57.3389
abel-gr_warehouse-robot,0.4148,34.8489,0.0181,88.9521,56.3686
adityajain10_foot365-live-streaming-chatbot-prediction-app-on-aws,0.4079,28.1292,0.0392,89.0059,50.0324
afonsocastro_larcc_interface,NA,NA,NA,NA,NA,NA
alanchn31_Movalytics-Data-Warehouse,0.6937,37.9660,0.0126,89.3445,60.0989
alexandredev3_nodejs-clean-architeture,0.5481,33.8829,0.0202,87.9162,55.1797
alexprut_earth-defender,0.5802,38.0662,0.0125,88.7961,58.0562
alextanhongpin_node-rest,0.7291,32.9337,0.0226,89.8804,55.4492
alfredcs_immersion_day_labs,0.6746,36.2063,0.0155,89.5427,58.5108
aliyun_packagist-mirror,0.1678,25.3898,0.0538,22.6922,45.3911
allegroai_clearml-agent,0.7227,35.4810,0.0168,89.7156,61.8192
