ImageName,SSIM,PSNR,RMSE,SAM,SRE,UIQ
OpenRoberta_robertalab-ev3dev,0.4556,31.9020,0.0254,82.1209,50.7133,0.0071
OpiumProtocol_opium-protocol-v2,0.7495,38.2232,0.0123,89.7586,60.9026,0.0029
ParaStation_psmpi,0.1868,26.3410,0.0482,50.5485,43.4095,-0.0021
Resurgence-VM-Development_Resurgence,0.5122,37.2503,0.0137,89.5820,57.7672,0.0021
RunnersHi_RunnersHi_Server,0.6450,37.7152,0.0130,89.3821,58.4328,-0.0012
SV-97_HumanResourceMachine,0.6551,37.8195,0.0129,89.0502,58.6478,-0.0000
SafeBreach-Labs_hAFL2,0.7080,35.9710,0.0159,89.3131,59.1638,0.0025
Sanperolo_The-Intelligent-Bike,0.7687,35.9243,0.0160,88.4586,63.4474,-0.0014
Scientific-Computing-Lab-NRCN_compar,0.5723,36.1850,0.0155,89.5611,57.6980,-0.0014
SecHack365-Fans_PyJailBreak,0.5504,36.7515,0.0145,89.5224,57.3222,-0.0014
ShiftLeftSecurity_traceleft,0.6909,37.8472,0.0128,89.8960,60.9191,0.0020
Simon-0711_ta_lyrics_sentiment_classification,0.0077,24.4643,0.0598,17.9861,54.3663,-0.0009
SimonLdj_hypnolog-server,0.5965,36.0042,0.0158,89.3544,55.5834,0.0005
SocialGouv_archifiltre-docs,0.7600,37.7649,0.0129,89.5785,61.5329,0.0001
Software-Engineering-DHBW_bikeminer,0.7580,36.6499,0.0147,88.7152,62.0887,-0.0021
Speccy-Rom_SpeccyTV,0.0069,24.5186,0.0594,18.4552,53.4167,-0.0001
SpektraSystems_CloudLabs-Azure,0.6073,36.8788,0.0143,88.5629,58.7274,-0.0003
Spiderpig86_SmoresUnderflow,0.8203,39.1880,0.0110,89.9496,64.1555,-0.0001
Taymindis_fcgi-function,0.1926,25.9084,0.0506,88.6245,37.8294,0.0006
TestHaters_ctflow,0.7981,36.9130,0.0143,89.5007,62.1176,0.0003
UBC-CIC_Student-Connect-App,0.7909,36.5836,0.0148,89.5524,63.0252,-0.0011
UnoSD_UnoCash,0.6496,36.5334,0.0149,89.0107,59.1117,0.0029
UoA-eResearch_hub-stack,0.7432,36.7200,0.0146,89.6263,61.6642,0.0009
WeBankFinTech_DeFiBus,0.5309,36.6450,0.0147,89.2911,58.1577,-0.0020
XenitAB_git-auth-proxy,0.6451,38.9149,0.0113,89.8059,57.5576,0.0026
Xsidelight_flutter_interview_questions,0.2927,29.3683,0.0340,73.3731,49.8027,-0.0099
YW-Ma_Algorithms-Visualizer,0.8079,37.9440,0.0127,88.3312,64.5650,0.0002
YashwantChauhan_SDL,0.6625,37.2376,0.0137,89.4407,59.4801,-0.0021
ZID-Automat_Controller-ZIDAutomat,0.6519,36.2507,0.0154,86.3903,57.3704,0.0013
abel-gr_warehouse-robot,0.4055,34.9498,0.0179,89.0296,56.4178,-0.0029
adityajain10_foot365-live-streaming-chatbot-prediction-app-on-aws,0.4242,28.3550,0.0382,89.0320,50.1451,0.0006
afonsocastro_larcc_interface,NA,NA,NA,NA,NA,NA
alanchn31_Movalytics-Data-Warehouse,0.6805,37.3422,0.0136,89.3702,59.7872,0.0037
alexandredev3_nodejs-clean-architeture,0.4820,33.6717,0.0207,87.9419,55.0781,0.0032
alexprut_earth-defender,0.6335,38.5207,0.0119,88.8754,58.2836,-0.0038
alextanhongpin_node-rest,0.6183,32.6823,0.0232,89.8312,55.3229,0.0000
alfredcs_immersion_day_labs,0.6333,35.8748,0.0161,89.4902,58.3456,-0.0003
aliyun_packagist-mirror,0.1613,25.3594,0.0540,22.6818,45.3439,0.0013
allegroai_clearml-agent,0.7258,36.1490,0.0156,89.8122,62.1619,0.0052
andersonkmi_credit-card-bindb-service-aws,0.7057,33.0183,0.0223,89.7785,60.9450,0.0003
andrempmattos_harsh-payload,0.4777,36.5085,0.0149,87.3154,58.7269,-0.0021
anjuchamantha_EMonitor,0.6575,38.7125,0.0116,89.5396,59.7669,-0.0005
ankithans_codeX,0.5298,38.0490,0.0125,89.3553,56.7834,-0.0011
annashres_CustomerBot,0.5654,32.7997,0.0229,89.7408,58.7013,-0.0002
anvasquezre_sabiduria_asegurada_experiments,0.6301,36.6116,0.0148,87.5690,57.3820,-0.0025
apache_apisix-dashboard,0.6743,36.7800,0.0145,89.8085,60.3556,-0.0023
apigee_consumer-data-standards-au,0.5754,36.5374,0.0149,89.7463,57.5532,0.0012
argrecsys_argael,0.3956,27.7800,0.0408,50.3523,54.0218,0.0004
arkaneshiro_Sound-Zone,0.7337,35.3969,0.0170,87.3400,61.2443,-0.0025
ashavijit_Face-Find,0.7936,38.2888,0.0122,89.9184,63.7002,0.0001
aurelien-m_raspberrypi-rustpy,0.7134,32.3913,0.0240,89.8255,57.1625,-0.0003
avarghesein_ActiveX.NET,0.5166,35.3550,0.0171,89.7119,56.3954,0.0002
aws-solutions_automated-security-response-on-aws,0.7223,37.4919,0.0133,88.9950,61.8189,-0.0048
aws-solutions_iot-device-simulator,0.0349,24.7698,0.0577,9.4122,29.4612,-0.0003
awslabs_benchmark-ai,0.4546,35.8732,0.0161,86.9243,56.0888,0.0059
azuregomez_SecurePaaS,0.8021,38.5535,0.0118,89.7198,63.3143,-0.0003
badr42_oke_A1,0.5513,38.3369,0.0121,89.7124,59.2393,0.0007
balajich_resilience4j-helloworld,0.0616,25.0538,0.0559,28.1987,54.1536,0.0002
ballerina-platform_asyncapi-tools,0.6933,38.2848,0.0122,89.7061,61.8344,-0.0013
batatero_arquiteturaPHP00,0.7744,37.0928,0.0140,88.4442,62.9587,-0.0006
bcgov_embc-ess,NA,NA,NA,NA,NA,NA
becloudway_serverless-data-pipeline,0.6836,36.4791,0.0150,89.6843,60.9945,0.0041
beston123_Tarzan,0.0098,24.6139,0.0588,17.6114,56.0662,0.0002
bianjieai_tibc,0.4848,35.5782,0.0166,85.6085,55.5763,-0.0087
blentle_hikarikeeper,0.4822,29.0512,0.0353,68.4822,54.3008,0.0006
blockchain-signaling-system_bloss-core,0.7513,34.4710,0.0189,89.3097,60.7603,-0.0015
bluekiri_mlab,0.5123,36.9844,0.0142,88.5765,56.9164,0.0306
boot2podman_machine,0.3391,35.9399,0.0160,88.7992,53.0219,-0.0006
brightzheng100_instana-handson-labs,0.6233,36.2215,0.0154,88.7656,60.4277,0.0065
