ImageName,SSIM,PSNR,RMSE,SAM,SRE,UIQ
anvasquezre_sabiduria_asegurada_experiments,0.8912,36.2513,0.0154,0.0000,57.1863,0.0013
apache_apisix-dashboard,0.8838,34.7807,0.0182,0.0000,59.3478,-0.0034
apigee_consumer-data-standards-au,0.9148,36.9511,0.0138,0.0000,57.7172,0.0010
argrecsys_argael,0.5401,27.7844,0.0408,0.0000,54.0315,0.0002
arkaneshiro_Sound-Zone,0.8978,35.7506,0.0163,0.0000,61.4134,-0.0006
ashavijit_Face-Find,0.9457,38.2661,0.0121,0.0000,63.6762,0.0005
aurelien-m_raspberrypi-rustpy,0.8503,32.7859,0.0228,0.0000,57.2553,0.0000
avarghesein_ActiveX.NET,0.8828,35.2580,0.0172,0.0000,56.3352,0.0010
aws-solutions_automated-security-response-on-aws,0.9139,36.7813,0.0144,0.0000,61.4624,-0.0001
aws-solutions_iot-device-simulator,0.0928,24.7214,0.0581,0.0000,29.4444,-0.0002
awslabs_benchmark-ai,NA,NA,NA,NA,NA,NA
azuregomez_SecurePaaS,0.9302,36.8602,0.0143,0.0000,62.4406,-0.0001
badr42_oke_A1,0.9180,38.2844,0.0122,0.0000,59.2108,0.0019
balajich_resilience4j-helloworld,NA,NA,NA,NA,NA,NA
ballerina-platform_asyncapi-tools,0.9252,38.0505,0.0125,0.0000,61.7132,0.0001
batatero_arquiteturaPHP00,0.9184,36.6367,0.0147,0.0000,62.7286,-0.0022
bcgov_embc-ess,NA,NA,NA,NA,NA,NA
becloudway_serverless-data-pipeline,0.9153,36.5529,0.0148,0.0000,61.0299,0.0002
beston123_Tarzan,0.9210,36.8573,0.0143,0.0000,62.1944,0.0000
bianjieai_tibc,0.8342,35.1432,0.0175,0.0000,55.3586,-0.0021
blentle_hikarikeeper,0.6432,28.9631,0.0354,0.0000,54.2327,-0.0001
blockchain-signaling-system_bloss-core,0.8924,34.2504,0.0193,0.0000,60.6775,0.0002
bluekiri_mlab,0.8993,37.2798,0.0137,0.0000,57.0674,-0.0021
boot2podman_machine,0.8808,36.0335,0.0155,0.0000,53.3324,0.0029
brightzheng100_instana-handson-labs,0.8843,35.6664,0.0165,0.0000,60.1477,0.0010
btcpayserver_btcpayserver-doc,0.7541,30.7790,0.0289,0.0000,55.0118,-0.0002
calmato_gran-book,0.9071,35.0284,0.0173,0.0000,59.8651,-0.0003
cap-ntu_Video-to-Retail-Platform,0.9127,37.7158,0.0130,0.0000,58.6619,-0.0001
caraml-dev_turing,0.9491,38.6408,0.0117,0.0000,64.9577,0.0012
castle-finance_vault-transaction-indexer,0.9245,37.6241,0.0131,0.0000,62.0538,0.0006
chaitin_veinmind-tools,0.9147,38.4716,0.0119,0.0000,58.6735,0.0075
chirgjin_track-my-events,0.9516,38.0717,0.0123,0.0000,62.1714,0.0001
chrispiro_deploy_plotly_app_on_gcp,0.9113,36.4780,0.0149,0.0000,59.1307,0.0000
chsakell_planet-scale-azure,0.3476,26.1619,0.0491,0.0000,39.3825,0.0006
clemgbld_blog_back_office,NA,NA,NA,NA,NA,NA
codahale_sneaker,0.2163,25.9091,0.0506,0.0000,38.6049,0.0009
codestates_BEB-05-LeeSea,0.9020,35.5518,0.0165,0.0000,59.3115,0.0004
cordon-thiago_airflow-spark,0.9332,39.4121,0.0107,0.0000,58.4694,0.0030
coverage-robot_core,0.9528,38.9053,0.0113,0.0000,64.2879,0.0000
danielfm_prometheus-for-developers,0.9079,35.9288,0.0159,0.0000,61.2535,-0.0002
darrenyao87_tnn-models,0.9049,36.3512,0.0152,0.0000,60.3115,0.0043
david3107_squatm3gator,NA,NA,NA,NA,NA,NA
davidlandry93_glo4001,0.8922,34.7955,0.0181,0.0000,57.9459,-0.0002
de1ux_statlord,0.9312,38.7267,0.0116,0.0000,59.6253,0.0005
decentraland_catalyst,NA,NA,NA,NA,NA,NA
dich1_bookshelf-web,0.9267,37.5788,0.0132,0.0000,61.0148,0.0005
doitintl_banias,0.9354,39.0187,0.0112,0.0000,59.8169,0.0000
domingo1021_Bunny-code,0.9233,37.1257,0.0139,0.0000,62.1983,-0.0003
dowjones_hammer,0.9092,36.7744,0.0145,0.0000,60.0762,-0.0010
dsc-sookmyung_2023-mention-all-SolutionChallenge,0.9415,38.7697,0.0115,0.0000,62.7272,0.0000
dspace-group_simphera-reference-architecture-azure,0.9537,39.4145,0.0107,0.0000,64.7560,-0.0004
duanfuxiang0_MysqlMigrationTool,0.9230,36.1424,0.0155,0.0000,60.2419,0.0002
dwt0317_Search_Adserver,0.8996,35.9425,0.0158,0.0000,57.6762,-0.0002
dylanvanh_MunchOut,0.9423,37.6387,0.0131,0.0000,64.7985,0.0002
eProsima_FIWARE-SH,0.5327,27.5182,0.0421,0.0000,54.0626,0.0003
eProsima_Integration-Service,0.2951,26.1058,0.0497,0.0000,48.1316,0.0005
ebu_PlugIt,0.8956,37.1445,0.0139,0.0000,57.7530,-0.0021
elloza_Android-Developer-Certification,0.9254,38.0094,0.0126,0.0000,61.9287,0.0005
elpapi42_deep-deblurring,0.9151,36.2802,0.0153,0.0000,61.1996,0.0002
emreturgutce_stock-management,0.9270,36.8122,0.0144,0.0000,62.4180,-0.0013
eqbal_CarND_Capstone_CarX,0.9076,36.5646,0.0148,0.0000,60.3535,0.0006
ertis-research_lwm2m-blockchain,0.9152,36.1232,0.0156,0.0000,60.8472,-0.0000
ev2900_OpenSearch_Dashboard_Nginx_Proxy,0.9306,38.6523,0.0117,0.0000,60.2494,0.0007
