ImageName,SSIM,PSNR,RMSE,SAM,SRE,UIQ
today-real-estate_today-real-estate_front-end,0.7069,37.7984,0.0129,89.7704,59.7035,0.0008
turkcellcloud_jupyter-openshift,0.5964,34.7721,0.0183,87.5377,57.2050,-0.0093
unnmdnwb3_dora,0.6466,36.1258,0.0156,89.4994,59.2572,0.0027
usds_justice40-tool,NA,NA,NA,NA,NA,NA
ut-ims-robotics_robotont,NA,NA,NA,NA,NA,NA
vectranetworks_AWS-Traffic-Mirroring-Session-Manager,0.6883,37.9317,0.0127,88.4248,57.5954,0.0050
victor369basu_Real-time-stock-market-prediction,0.6735,36.5610,0.0149,86.9862,57.2370,-0.0006
victorshinya_serverless-chatbot,0.7877,39.8087,0.0102,89.9120,62.1815,-0.0002
vinijmoura_Azure-DevOps,NA,NA,NA,NA,NA,NA
vishipayyallore_blazorwasm-apim-api-sql-redis,0.7509,38.9300,0.0113,89.8080,61.3920,0.0053
whtngus_whtngus.github.io,0.5601,36.3460,0.0152,89.3061,55.6733,0.0016
wso2_chef-apim,0.6055,32.7531,0.0230,89.8125,55.8043,-0.0019
xinsongyan_talos_pal_locomotion_slmc,0.7153,36.3788,0.0152,89.8414,59.5855,0.0027
xydo1990_mlops_zoomcamp_homework,0.6825,37.6163,0.0132,89.2736,61.2756,-0.0016
yoshixmk_remarks,NA,NA,NA,NA,NA,NA
yuwen123441_NVMeAutomation,0.6521,37.4184,0.0135,89.9095,57.5656,-0.0016
zalando-incubator_fabric-gateway,0.1522,26.0351,0.0499,32.6790,43.2430,0.0017
zeromicro_zero-doc,0.7430,35.2275,0.0173,89.8249,63.5043,0.0000
zeropaper_visual-fiha,0.5065,36.1232,0.0156,87.0336,57.0586,0.0049
zmyzheng_TweetMap,0.7501,36.8075,0.0144,88.2072,60.0235,0.0005
zoolhelmy_ESP8266-Weather-Station,0.7085,37.1123,0.0139,88.9824,58.1148,-0.0013
zwt-sdk_zwt,0.4536,31.1632,0.0277,82.8790,51.4780,0.0024
