ImageName,SSIM,PSNR,RMSE,SAM,SRE,UIQ
badr42_oke_A1,0.5531,38.3376,0.0121,89.7498,59.2454,-0.0017
balajich_resilience4j-helloworld,0.5376,36.0559,0.0157,87.8895,59.6485,-0.0036
ballerina-platform_asyncapi-tools,0.7383,39.2487,0.0109,89.8077,62.3213,-0.0007
batatero_arquiteturaPHP00,0.7591,36.9002,0.0143,88.4425,62.8629,-0.0009
bcgov_embc-ess,NA,NA,NA,NA,NA,NA
becloudway_serverless-data-pipeline,0.7206,37.5865,0.0132,89.7377,61.5458,-0.0023
beston123_Tarzan,0.7600,37.3355,0.0136,89.3647,62.4434,0.0008
bianjieai_tibc,0.5099,35.6946,0.0164,85.6052,55.6345,0.0212
blentle_hikarikeeper,NA,NA,NA,NA,NA,NA
blockchain-signaling-system_bloss-core,0.7423,34.5292,0.0188,89.3803,60.7745,-0.0003
bluekiri_mlab,0.5341,37.4094,0.0135,88.6349,57.1299,-0.0028
boot2podman_machine,0.5001,36.0325,0.0158,88.9085,53.3343,0.0053
brightzheng100_instana-handson-labs,0.6439,36.3578,0.0152,88.7949,60.5187,-0.0003
btcpayserver_btcpayserver-doc,0.5525,30.6971,0.0292,81.4999,54.9769,0.0014
calmato_gran-book,0.6641,35.2616,0.0173,89.1729,59.9543,-0.0018
cap-ntu_Video-to-Retail-Platform,0.6448,37.8337,0.0128,88.0763,58.7203,0.0031
caraml-dev_turing,0.7649,37.8710,0.0128,89.9311,64.5434,-0.0014
castle-finance_vault-transaction-indexer,0.6757,38.2001,0.0123,89.5974,62.3399,0.0002
chaitin_veinmind-tools,0.4535,38.9372,0.0113,89.7425,58.9177,-0.0001
chirgjin_track-my-events,0.7813,41.0142,0.0089,89.9499,63.3834,0.0003
chrispiro_deploy_plotly_app_on_gcp,0.7415,36.6416,0.0147,89.1280,59.5464,0.0019
chsakell_planet-scale-azure,NA,NA,NA,NA,NA,NA
clemgbld_blog_back_office,0.7505,38.8272,0.0114,89.8693,61.9216,-0.0015
codahale_sneaker,0.0744,25.3769,0.0538,19.9881,38.3306,-0.0000
codestates_BEB-05-LeeSea,0.6849,35.5680,0.0167,89.8852,59.3554,0.0006
cordon-thiago_airflow-spark,0.5755,38.8151,0.0115,89.9385,58.1690,0.0014
coverage-robot_core,0.7976,38.9767,0.0113,89.7810,64.3092,0.0017
danielfm_prometheus-for-developers,0.6814,36.6685,0.0147,88.8168,61.5858,-0.0029
darrenyao87_tnn-models,0.6392,37.0065,0.0141,88.9284,60.6506,0.0029
david3107_squatm3gator,NA,NA,NA,NA,NA,NA
davidlandry93_glo4001,0.6696,34.7697,0.0183,89.5206,57.9305,-0.0023
de1ux_statlord,0.6788,39.7018,0.0103,89.6254,60.0946,-0.0008
decentraland_catalyst,NA,NA,NA,NA,NA,NA
dich1_bookshelf-web,0.7333,38.3977,0.0120,89.3554,61.4208,-0.0000
doitintl_banias,0.7089,38.8979,0.0114,89.7108,59.8428,-0.0034
domingo1021_Bunny-code,NA,NA,NA,NA,NA,NA
dowjones_hammer,0.6373,37.0648,0.0140,89.1753,60.2243,-0.0015
dsc-sookmyung_2023-mention-all-SolutionChallenge,0.7336,35.1952,0.0174,88.4000,61.0040,0.0008
dspace-group_simphera-reference-architecture-azure,0.7619,36.1589,0.0156,89.0052,63.4238,-0.0017
duanfuxiang0_MysqlMigrationTool,0.7365,39.0101,0.0112,89.9173,61.6003,-0.0026
dwt0317_Search_Adserver,0.5996,36.0314,0.0158,89.0731,57.7528,-0.0025
dylanvanh_MunchOut,0.8391,38.7666,0.0115,89.0483,65.3743,-0.0020
eProsima_FIWARE-SH,0.4232,27.5613,0.0419,54.7915,54.0646,0.0012
eProsima_Integration-Service,0.2061,25.8067,0.0512,29.1265,47.9852,0.0015
ebu_PlugIt,0.6439,37.3128,0.0136,88.3252,57.8366,-0.0021
elloza_Android-Developer-Certification,0.7006,38.1317,0.0124,89.1365,61.9928,-0.0032
elpapi42_deep-deblurring,0.7024,36.9568,0.0142,89.8043,61.5755,0.0010
emreturgutce_stock-management,0.7967,37.7814,0.0129,89.8450,62.9136,-0.0008
eqbal_CarND_Capstone_CarX,0.7264,37.1095,0.0139,88.8675,60.6770,0.0017
ertis-research_lwm2m-blockchain,0.7100,35.8031,0.0162,87.7039,60.6903,-0.0007
ev2900_OpenSearch_Dashboard_Nginx_Proxy,NA,NA,NA,NA,NA,NA
exmgr_GatewayXM,0.1035,25.7363,0.0517,31.4660,42.9387,-0.0024
fdrennan_ndexr-platform,0.0114,24.7005,0.0582,7.3586,26.5470,0.0015
fecgov_fec-eregs,0.6552,37.7864,0.0129,89.6086,60.9544,0.0016
florianhoehn_sf-apex-rest-api,0.6999,35.6381,0.0165,89.8283,61.1782,0.0012
fredrikhgrelland_data-mesh,0.5644,39.7310,0.0103,89.9434,57.7381,0.0118
freenowtech_AndroidCI,0.5761,38.7239,0.0116,89.7426,64.6879,0.0007
gabrielfarah_OpenHub,0.4512,36.6406,0.0147,88.9044,57.5044,0.0036
gaiax_fLibra,0.5671,36.9568,0.0142,89.3782,56.9639,0.0005
gapfish_deployer,0.4077,34.3131,0.0192,89.7817,53.2551,-0.0033
gcba-iris_iris,0.0686,24.9450,0.0566,13.6700,33.2687,0.0002
gdsc-ys_mlops,0.7909,37.4047,0.0135,89.0206,63.2287,-0.0008
geovanegodoi_MicroServicesPOC,0.5689,35.5011,0.0168,89.2449,59.4725,0.0027
googleinterns_typescript-flag-upgrade,0.0516,24.6786,0.0584,7.5290,31.8311,-0.0002
gpsnmeajp_VirtualMotionTracker,0.6147,31.3309,0.0271,89.8249,54.7976,-0.0023
gray-panda_grayrepo,0.7427,34.6690,0.0185,89.8730,60.7112,-0.0001
greatfarmer_fifarm,0.7789,37.5137,0.0133,89.3260,62.2776,0.0165
gregoryjohnsonjg6_angular-dotnet-core-docker,0.7664,37.4620,0.0134,89.2159,62.7038,-0.0012
gustavung_Graphrec,0.7952,40.2714,0.0097,89.5749,61.7864,-0.0033
hamzatugrul_surl,0.5814,37.7158,0.0130,89.3938,59.1995,-0.0044
heli-os_member-invitation-java-springboot,0.7052,39.6635,0.0104,89.8216,63.0772,0.0016
hex-js_nodejs-hexagonal-boilerplate-ts,0.5820,35.2327,0.0173,86.3067,57.1802,0.0010
hotshot07_distributed_systems,0.6585,38.6407,0.0117,89.8880,60.2303,-0.0011
hrchlhck_k8s-bigdata,NA,NA,NA,NA,NA,NA
hyeonsangjeon_AWS-LLM-SageMaker,0.2214,26.3915,0.0479,88.6000,43.9179,0.0007
hyeonsangjeon_youtube-dl-nas,0.6906,38.3324,0.0121,89.4641,61.0544,-0.0053
hyper-prog_hasses,0.5999,34.2354,0.0194,86.1286,57.7533,0.0060
hypertrack_live-app-android,0.7525,38.2783,0.0122,89.0645,62.2489,0.0003
i5ting_stuq-koa,0.6746,35.5312,0.0167,89.0464,57.8788,0.0002
ibm-hyperknowledge_hklib,0.6358,33.4906,0.0212,81.2389,57.0220,0.0028
iceland2k14_Kangrand,0.5417,35.8578,0.0161,89.8203,56.8288,0.0005
icoxfog417_karura,0.7126,36.7042,0.0146,89.4493,60.9835,-0.0037
imamabdulazis_FlutterCleanArchitecture,0.4398,33.7349,0.0206,87.3085,53.8615,-0.0003
inIT-HF_gr-corrsounder,0.3045,32.5271,0.0236,83.7507,53.1435,-0.0011
ingeniala_heybluekata,0.6615,36.4959,0.0150,88.7069,60.2044,-0.0015
inovex_scrumlr.io,0.4618,37.6754,0.0131,89.1331,56.1273,0.0053
input-output-hk_marlowe-starter-kit,0.5723,36.8759,0.0143,88.5039,58.2834,-0.0036
intel_edge-insights-vision,0.3140,27.4995,0.0422,89.3017,47.7202,0.0029
itays123_partydeck,0.6566,31.1315,0.0278,89.8163,58.7655,0.0005
itselavia_edge-computing-platform-for-deep-learning-apps,0.7843,36.5232,0.0149,89.8856,65.6882,-0.0016
jes_autopatzer,0.7529,37.2677,0.0137,87.6517,61.8925,-0.0002
jinnerbichler_flash-home,0.0095,24.5489,0.0592,5.0760,22.2470,-0.0021
jkahn117_aws-news,0.7263,37.8197,0.0129,89.0691,62.1998,0.0009
